"elpd_diff","se_diff","elpd","se_elpd","p","se_p","ic","se_ic","variable","variable.label","criterion","model","best.model","model.label"
0,0,-28.0457448486141,13.5931708961217,8.8206361874058,3.90755626042121,56.0914896972283,27.1863417922435,"no3.n","NO3-N (ppm)","LOO","simple","Yes","Fixed effects only"
-1.03633616728398,0.340090339810559,-29.0820810158981,13.7858531555617,10.1255374724688,4.21517611548978,58.1641620317963,27.5717063111233,"no3.n","NO3-N (ppm)","LOO","strip.random","No","Strip random effects"
-1.31383462866396,1.21254237228131,-29.3595794772781,13.2457613311134,13.7811659719237,4.97131053461514,58.7191589545562,26.4915226622269,"no3.n","NO3-N (ppm)","LOO","strip.plot.random","No","Strip and plot random effects"
0,0,-14.5355907723654,23.1113194104648,13.819025191728,7.46656719253604,29.0711815447308,46.2226388209297,"nh4.n","NH4-N (ppm)","WAIC","simple","Yes","Fixed effects only"
-0.684789994726815,0.5086853187252,-15.2203807670922,22.9102622758026,15.0888239592476,7.77346842238712,30.4407615341844,45.8205245516052,"nh4.n","NH4-N (ppm)","WAIC","strip.random","No","Strip random effects"
-1.13311621520795,0.92851931197464,-15.6687069875733,22.5307529182511,17.3326795059954,8.5597248442649,31.3374139751466,45.0615058365023,"nh4.n","NH4-N (ppm)","WAIC","strip.plot.random","No","Strip and plot random effects"
0,0,-15.4135925710283,23.7221957542057,14.6970269903909,8.11706552242493,30.8271851420566,47.4443915084114,"nh4.n","NH4-N (ppm)","LOO","simple","Yes","Fixed effects only"
-0.493712519020447,0.578266051576637,-15.9073050900487,23.3512592332192,15.7757482822042,8.22680373391315,31.8146101800975,46.7025184664384,"nh4.n","NH4-N (ppm)","LOO","strip.random","No","Strip random effects"
-0.968349061642153,1.06719712760517,-16.3819416326704,22.9660500676659,18.0459141510925,9.01015582667999,32.7638832653409,45.9321001353318,"nh4.n","NH4-N (ppm)","LOO","strip.plot.random","No","Strip and plot random effects"
0,0,75.751187888387,18.7388533874578,17.4072163029648,8.02638455445309,-151.502375776774,37.4777067749155,"cec","CEC (meq/100 g)","WAIC","strip.plot.random","Yes","Strip and plot random effects"
-1.8084074204492,3.53595224804204,73.9427804679378,16.1842617780849,9.86694812431811,4.99246324064194,-147.885560935876,32.3685235561698,"cec","CEC (meq/100 g)","WAIC","simple","No","Fixed effects only"
-2.13354232201924,2.55315666464581,73.6176455663677,16.7331451848005,13.270760845333,6.28692978227267,-147.235291132735,33.4662903696011,"cec","CEC (meq/100 g)","WAIC","strip.random","No","Strip random effects"
0,0,74.6036546614595,19.5654431523044,18.5547495298923,8.8695734909945,-149.207309322919,39.1308863046088,"cec","CEC (meq/100 g)","LOO","strip.plot.random","Yes","Strip and plot random effects"
-1.17393201353698,3.8465572574576,73.4297226479224,16.6243867154877,10.3800059443334,5.45637428092779,-146.859445295845,33.2487734309754,"cec","CEC (meq/100 g)","LOO","simple","No","Fixed effects only"
-1.54321474549555,2.90594689286547,73.0604399159639,17.1466432348718,13.8279664957368,6.71374374746274,-146.120879831928,34.2932864697436,"cec","CEC (meq/100 g)","LOO","strip.random","No","Strip random effects"
0,0,-38.0701103254559,7.68234410302528,6.83469176129564,1.28615191978267,76.1402206509117,15.3646882060506,"k.meq","K (meq/100 g)","WAIC","simple","Yes","Fixed effects only"
-0.856192161989485,0.359089010214156,-38.9263024874454,7.6733079304542,8.22365549393053,1.43738864019237,77.8526049748908,15.3466158609084,"k.meq","K (meq/100 g)","WAIC","strip.random","No","Strip random effects"
-1.66016598766898,1.14316062779532,-39.7302763131249,7.43357518410857,11.4070149438096,1.91181328916387,79.4605526262497,14.8671503682171,"k.meq","K (meq/100 g)","WAIC","strip.plot.random","No","Strip and plot random effects"
0,0,-38.1312032250174,7.70026274881197,6.89578466085714,1.3045547998951,76.2624064500348,15.4005254976239,"k.meq","K (meq/100 g)","LOO","simple","Yes","Fixed effects only"
-0.922953635155695,0.367843212927477,-39.0541568601731,7.70184316944351,8.35150986665825,1.46667828984016,78.1083137203462,15.403686338887,"k.meq","K (meq/100 g)","LOO","strip.random","No","Strip random effects"
-1.85045592224209,1.18047804869284,-39.9816591472595,7.46632768334951,11.6583977779443,1.94410133035015,79.9633182945189,14.932655366699,"k.meq","K (meq/100 g)","LOO","strip.plot.random","No","Strip and plot random effects"
