model,model.label,variable,variable.label,variable.mean,treatment,full.treatment.name,posterior.mean,X5,X95,X25,X75
strip.plot.random,Strip and plot random effects,toc.percent,SOC (%),3.245333333,D,Acorn,3.196878731,2.940548959,3.470596826,3.10917218,3.309141434
strip.plot.random,Strip and plot random effects,toc.percent,SOC (%),3.245333333,E,Seedbank,3.412455204,3.159434233,3.67864321,3.315249519,3.511500285
strip.plot.random,Strip and plot random effects,toc.percent,SOC (%),3.245333333,R,Reference,3.625636992,3.305749871,3.963891886,3.506496415,3.74421954
simple,Fixed effects only,poc.percent,POC (%),0.649111111,A,Balled-and-burlapped,0.558094698,0.485646314,0.642539655,0.531288738,0.594883201
simple,Fixed effects only,poc.percent,POC (%),0.649111111,B,Bareroot,0.612865089,0.539999105,0.695704944,0.586757596,0.650630148
simple,Fixed effects only,poc.percent,POC (%),0.649111111,C,Seedling,0.575038074,0.502794375,0.659082088,0.548981494,0.612468803
simple,Fixed effects only,poc.percent,POC (%),0.649111111,D,Acorn,0.658986082,0.585765359,0.741745603,0.632782646,0.696366645
simple,Fixed effects only,poc.percent,POC (%),0.649111111,E,Seedbank,0.670632442,0.597880212,0.754712897,0.642379124,0.706571662
simple,Fixed effects only,poc.percent,POC (%),0.649111111,R,Reference,0.787648899,0.713042489,0.869269611,0.759041059,0.822645308
strip.random,Strip random effects,poc.percent,POC (%),0.649111111,A,Balled-and-burlapped,0.558468802,0.457012348,0.68223269,0.519199024,0.604525429
strip.random,Strip random effects,poc.percent,POC (%),0.649111111,B,Bareroot,0.610201577,0.51506787,0.726902299,0.575751018,0.657482693
strip.random,Strip random effects,poc.percent,POC (%),0.649111111,C,Seedling,0.572302484,0.478504828,0.684827104,0.539227115,0.619507998
strip.random,Strip random effects,poc.percent,POC (%),0.649111111,D,Acorn,0.641572613,0.530463556,0.772225378,0.6055358,0.696397917
strip.random,Strip random effects,poc.percent,POC (%),0.649111111,E,Seedbank,0.666873749,0.567726792,0.788269056,0.634281568,0.718896149
strip.random,Strip random effects,poc.percent,POC (%),0.649111111,R,Reference,0.785195624,0.62749782,0.97708677,0.732062482,0.849327844
strip.plot.random,Strip and plot random effects,poc.percent,POC (%),0.649111111,A,Balled-and-burlapped,0.556852168,0.450504193,0.686551489,0.516608878,0.60613999
strip.plot.random,Strip and plot random effects,poc.percent,POC (%),0.649111111,B,Bareroot,0.608748805,0.506641728,0.730899287,0.571753422,0.658115608
strip.plot.random,Strip and plot random effects,poc.percent,POC (%),0.649111111,C,Seedling,0.572152215,0.471972445,0.687899048,0.535958353,0.620103919
strip.plot.random,Strip and plot random effects,poc.percent,POC (%),0.649111111,D,Acorn,0.640657819,0.527587695,0.784789097,0.60518716,0.701600842
strip.plot.random,Strip and plot random effects,poc.percent,POC (%),0.649111111,E,Seedbank,0.666365511,0.558462009,0.793087038,0.626558535,0.716103003
strip.plot.random,Strip and plot random effects,poc.percent,POC (%),0.649111111,R,Reference,0.781879576,0.625543576,0.984513853,0.725982953,0.848512985
simple,Fixed effects only,g475mm,>= 4.75 mm,7.48076142,A,Balled-and-burlapped,6.466393993,5.244751091,8.012021933,6.040109588,7.158493023
simple,Fixed effects only,g475mm,>= 4.75 mm,7.48076142,B,Bareroot,6.54124596,5.319719821,8.091743214,6.15440678,7.280075434
simple,Fixed effects only,g475mm,>= 4.75 mm,7.48076142,C,Seedling,6.235112147,5.01277783,7.783507368,5.85448131,6.974894289
simple,Fixed effects only,g475mm,>= 4.75 mm,7.48076142,D,Acorn,8.979003015,7.716255926,10.48069655,8.547986368,9.662231755
simple,Fixed effects only,g475mm,>= 4.75 mm,7.48076142,E,Seedbank,10.77387036,9.509239925,12.25363342,10.32501005,11.44662879
simple,Fixed effects only,g475mm,>= 4.75 mm,7.48076142,R,Reference,5.046067525,3.893046768,6.665784262,4.6523442,5.769464838
strip.random,Strip random effects,g475mm,>= 4.75 mm,7.48076142,A,Balled-and-burlapped,6.452150553,5.084346988,8.223677351,5.988097837,7.236343834
strip.random,Strip random effects,g475mm,>= 4.75 mm,7.48076142,B,Bareroot,6.530690438,5.215190121,8.235178441,6.07780956,7.281943184
strip.random,Strip random effects,g475mm,>= 4.75 mm,7.48076142,C,Seedling,6.19030469,4.865327151,7.887675626,5.757776268,6.964838108
strip.random,Strip random effects,g475mm,>= 4.75 mm,7.48076142,D,Acorn,8.978760773,7.411749639,10.85053168,8.409120514,9.753091258
strip.random,Strip random effects,g475mm,>= 4.75 mm,7.48076142,E,Seedbank,10.72541765,9.197309324,12.58081954,10.17000957,11.49496458
strip.random,Strip random effects,g475mm,>= 4.75 mm,7.48076142,R,Reference,5.066221241,3.702616311,6.921246368,4.592742386,5.859457419
strip.plot.random,Strip and plot random effects,g475mm,>= 4.75 mm,7.48076142,A,Balled-and-burlapped,6.406900045,4.927672643,8.367535035,5.881978699,7.233127549
strip.plot.random,Strip and plot random effects,g475mm,>= 4.75 mm,7.48076142,B,Bareroot,6.503086591,5.094883323,8.356906472,5.979679201,7.265691557
strip.plot.random,Strip and plot random effects,g475mm,>= 4.75 mm,7.48076142,C,Seedling,6.16450529,4.749727446,7.980089713,5.66613695,6.960713681
strip.plot.random,Strip and plot random effects,g475mm,>= 4.75 mm,7.48076142,D,Acorn,8.925412022,7.170473386,11.04022397,8.331682987,9.812247892
strip.plot.random,Strip and plot random effects,g475mm,>= 4.75 mm,7.48076142,E,Seedbank,10.66032984,8.852126092,12.81397415,10.04015728,11.55814623
strip.plot.random,Strip and plot random effects,g475mm,>= 4.75 mm,7.48076142,R,Reference,5.050506276,3.603993462,7.012202241,4.566554095,5.908802743
simple,Fixed effects only,g2mm,2-4.75 mm,25.26764998,A,Balled-and-burlapped,23.4076083,21.34795959,25.66476916,22.6539564,24.40015914
simple,Fixed effects only,g2mm,2-4.75 mm,25.26764998,B,Bareroot,24.14138018,22.10136792,26.36334685,23.42465479,25.17266021
simple,Fixed effects only,g2mm,2-4.75 mm,25.26764998,C,Seedling,26.29356111,24.20668481,28.51465879,25.53827805,27.27799497
simple,Fixed effects only,g2mm,2-4.75 mm,25.26764998,D,Acorn,26.00360718,23.98202345,28.29449236,25.26455706,27.0151902
simple,Fixed effects only,g2mm,2-4.75 mm,25.26764998,E,Seedbank,26.16293845,24.12123524,28.4017044,25.36890452,27.11111443
simple,Fixed effects only,g2mm,2-4.75 mm,25.26764998,R,Reference,24.99780005,22.96700557,27.27083587,24.23319248,25.9745462
strip.random,Strip random effects,g2mm,2-4.75 mm,25.26764998,A,Balled-and-burlapped,23.67229588,20.12407516,27.80075542,22.32631614,25.19083451
strip.random,Strip random effects,g2mm,2-4.75 mm,25.26764998,B,Bareroot,24.05966739,20.9714045,27.68686168,22.90283388,25.45989176
strip.random,Strip random effects,g2mm,2-4.75 mm,25.26764998,C,Seedling,26.19434241,22.8618057,29.95458944,24.92900879,27.5891649
strip.random,Strip random effects,g2mm,2-4.75 mm,25.26764998,D,Acorn,26.47562416,22.69830783,31.10442814,24.93566724,27.99764517
strip.random,Strip random effects,g2mm,2-4.75 mm,25.26764998,E,Seedbank,26.07921794,22.84833811,29.89358036,24.91175899,27.5710016
strip.random,Strip random effects,g2mm,2-4.75 mm,25.26764998,R,Reference,24.97326711,20.29635672,30.58152078,23.32384309,26.96721083
strip.plot.random,Strip and plot random effects,g2mm,2-4.75 mm,25.26764998,A,Balled-and-burlapped,23.5287972,19.64202871,27.86452095,21.90356929,25.00889264
strip.plot.random,Strip and plot random effects,g2mm,2-4.75 mm,25.26764998,B,Bareroot,24.01835487,20.49548127,28.26190459,22.66039241,25.60172942
strip.plot.random,Strip and plot random effects,g2mm,2-4.75 mm,25.26764998,C,Seedling,26.15878233,22.29634931,30.57682417,24.63054509,27.75468651
strip.plot.random,Strip and plot random effects,g2mm,2-4.75 mm,25.26764998,D,Acorn,26.17721504,22.13645081,31.35289035,24.52450221,27.91183574
strip.plot.random,Strip and plot random effects,g2mm,2-4.75 mm,25.26764998,E,Seedbank,25.99969623,22.14316711,30.43766124,24.50610675,27.64811926
strip.plot.random,Strip and plot random effects,g2mm,2-4.75 mm,25.26764998,R,Reference,24.94268105,20.32993423,30.57506485,23.2116176,26.89727075
simple,Fixed effects only,g250um,0.250-2 mm,48.03663983,A,Balled-and-burlapped,51.59599338,49.48210629,53.7876662,50.78181832,52.52258155
simple,Fixed effects only,g250um,0.250-2 mm,48.03663983,B,Bareroot,50.4968421,48.41078067,52.74850966,49.71158645,51.46321766
simple,Fixed effects only,g250um,0.250-2 mm,48.03663983,C,Seedling,49.9860956,47.8995926,52.19053908,49.21807719,50.97441057
simple,Fixed effects only,g250um,0.250-2 mm,48.03663983,D,Acorn,44.6690487,42.56911653,46.87607629,43.88239293,45.63125312
simple,Fixed effects only,g250um,0.250-2 mm,48.03663983,E,Seedbank,42.92391365,40.84793489,45.1544773,42.09000221,43.85298188
simple,Fixed effects only,g250um,0.250-2 mm,48.03663983,R,Reference,48.24447411,46.14437673,50.45524674,47.43358989,49.18260769
strip.random,Strip random effects,g250um,0.250-2 mm,48.03663983,A,Balled-and-burlapped,51.46898762,48.81371138,54.14192148,50.43495871,52.50417054
strip.random,Strip random effects,g250um,0.250-2 mm,48.03663983,B,Bareroot,50.47997558,48.02897781,52.9700454,49.54602702,51.52478748
strip.random,Strip random effects,g250um,0.250-2 mm,48.03663983,C,Seedling,49.98310316,47.54868258,52.54436256,49.03757593,51.01629517
strip.random,Strip random effects,g250um,0.250-2 mm,48.03663983,D,Acorn,44.64463225,42.13346016,47.2232562,43.64735892,45.68227578
strip.random,Strip random effects,g250um,0.250-2 mm,48.03663983,E,Seedbank,42.89842749,40.59450378,45.39839225,42.00549209,43.93296264
strip.random,Strip random effects,g250um,0.250-2 mm,48.03663983,R,Reference,48.24921378,45.43103037,51.27043164,47.21994407,49.43161401
strip.plot.random,Strip and plot random effects,g250um,0.250-2 mm,48.03663983,A,Balled-and-burlapped,51.46461493,48.56857586,54.43517836,50.45927273,52.74337807
strip.plot.random,Strip and plot random effects,g250um,0.250-2 mm,48.03663983,B,Bareroot,50.44283207,47.82043612,53.31376799,49.39540779,51.54745844
strip.plot.random,Strip and plot random effects,g250um,0.250-2 mm,48.03663983,C,Seedling,49.95498919,47.24770351,52.73328557,48.91034731,51.07689479
strip.plot.random,Strip and plot random effects,g250um,0.250-2 mm,48.03663983,D,Acorn,44.6268351,41.93482198,47.45356978,43.66745658,45.8335788
strip.plot.random,Strip and plot random effects,g250um,0.250-2 mm,48.03663983,E,Seedbank,42.89803631,40.3017527,45.51294813,41.93456603,44.00415362
strip.plot.random,Strip and plot random effects,g250um,0.250-2 mm,48.03663983,R,Reference,48.2151432,45.15449934,51.61734341,47.11684467,49.52369391
simple,Fixed effects only,g53um,0.053-0.250 mm,7.345892833,A,Balled-and-burlapped,8.538021032,7.48918645,9.708497846,8.193067686,9.095481999
simple,Fixed effects only,g53um,0.053-0.250 mm,7.345892833,B,Bareroot,7.802835039,6.757991248,8.972395514,7.448066365,8.350982057
simple,Fixed effects only,g53um,0.053-0.250 mm,7.345892833,C,Seedling,7.548352915,6.529555734,8.757909667,7.189912298,8.082148795
simple,Fixed effects only,g53um,0.053-0.250 mm,7.345892833,D,Acorn,6.940997578,5.910014143,8.144391968,6.576221474,7.480673802
simple,Fixed effects only,g53um,0.053-0.250 mm,7.345892833,E,Seedbank,5.970013576,4.977212341,7.183890322,5.660049463,6.5694071
simple,Fixed effects only,g53um,0.053-0.250 mm,7.345892833,R,Reference,6.728148395,5.713216918,7.947699054,6.360049573,7.257114474
strip.random,Strip random effects,g53um,0.053-0.250 mm,7.345892833,A,Balled-and-burlapped,8.549529472,7.088087404,10.28809139,8.036354039,9.235483213
strip.random,Strip random effects,g53um,0.053-0.250 mm,7.345892833,B,Bareroot,7.743819088,6.447183721,9.245432975,7.304303059,8.396757642
strip.random,Strip random effects,g53um,0.053-0.250 mm,7.345892833,C,Seedling,7.502975106,6.225914408,8.9914761,7.069875465,8.154214147
strip.random,Strip random effects,g53um,0.053-0.250 mm,7.345892833,D,Acorn,6.777059656,5.477561119,8.377908728,6.373874253,7.490061989
strip.random,Strip random effects,g53um,0.053-0.250 mm,7.345892833,E,Seedbank,5.921897428,4.809381801,7.442061132,5.552643006,6.592217442
strip.random,Strip random effects,g53um,0.053-0.250 mm,7.345892833,R,Reference,6.727967477,5.238166666,8.568505653,6.236667528,7.475757927
strip.plot.random,Strip and plot random effects,g53um,0.053-0.250 mm,7.345892833,A,Balled-and-burlapped,8.472981994,6.446633396,11.05311562,7.729306992,9.448787015
strip.plot.random,Strip and plot random effects,g53um,0.053-0.250 mm,7.345892833,B,Bareroot,7.695935062,5.904332964,9.915199996,7.040629052,8.575288266
strip.plot.random,Strip and plot random effects,g53um,0.053-0.250 mm,7.345892833,C,Seedling,7.458631586,5.725648942,9.66910985,6.754012826,8.246191874
strip.plot.random,Strip and plot random effects,g53um,0.053-0.250 mm,7.345892833,D,Acorn,6.77327715,5.103667883,9.008268257,6.205556238,7.693394795
strip.plot.random,Strip and plot random effects,g53um,0.053-0.250 mm,7.345892833,E,Seedbank,5.904875537,4.451744439,7.81040234,5.344182433,6.648890048
strip.plot.random,Strip and plot random effects,g53um,0.053-0.250 mm,7.345892833,R,Reference,6.671001984,4.917381575,9.210620627,5.956404018,7.508635881
simple,Fixed effects only,l53um,<0.053 mm,11.64942695,A,Balled-and-burlapped,9.319881375,7.806138255,11.07997613,8.785160475,10.12872572
simple,Fixed effects only,l53um,<0.053 mm,11.64942695,B,Bareroot,10.2107753,8.703807874,12.0170023,9.654513339,10.99400179
simple,Fixed effects only,l53um,<0.053 mm,11.64942695,C,Seedling,9.109610071,7.644418833,10.94867811,8.588274115,9.937803474
simple,Fixed effects only,l53um,<0.053 mm,11.64942695,D,Acorn,12.71972448,11.20308771,14.52736468,12.14327283,13.48741726
simple,Fixed effects only,l53um,<0.053 mm,11.64942695,E,Seedbank,13.47096295,11.94510468,15.25200843,12.9537627,14.30622739
simple,Fixed effects only,l53um,<0.053 mm,11.64942695,R,Reference,14.27456946,12.73572187,16.04253132,13.72530366,15.05638139
strip.random,Strip random effects,l53um,<0.053 mm,11.64942695,A,Balled-and-burlapped,9.190136154,7.124360223,11.81533867,8.505788539,10.31032522
strip.random,Strip random effects,l53um,<0.053 mm,11.64942695,B,Bareroot,10.15406375,8.180748878,12.56048803,9.366482571,11.06211432
strip.random,Strip random effects,l53um,<0.053 mm,11.64942695,C,Seedling,9.052659058,7.142545965,11.3670963,8.367368654,10.02237361
strip.random,Strip random effects,l53um,<0.053 mm,11.64942695,D,Acorn,12.41474059,9.942499271,15.4413366,11.63437923,13.68139917
strip.random,Strip random effects,l53um,<0.053 mm,11.64942695,E,Seedbank,13.36996825,10.99631024,16.08815782,12.55152714,14.46467736
strip.random,Strip random effects,l53um,<0.053 mm,11.64942695,R,Reference,14.21090479,10.69606187,18.69024668,13.03616599,15.6796303
strip.plot.random,Strip and plot random effects,l53um,<0.053 mm,11.64942695,A,Balled-and-burlapped,9.178621065,7.063956994,11.932907,8.411907011,10.28291822
strip.plot.random,Strip and plot random effects,l53um,<0.053 mm,11.64942695,B,Bareroot,10.12023836,8.010244859,12.74941373,9.364078506,11.20946468
strip.plot.random,Strip and plot random effects,l53um,<0.053 mm,11.64942695,C,Seedling,9.044376124,7.083563372,11.54628393,8.336683761,10.09762298
strip.plot.random,Strip and plot random effects,l53um,<0.053 mm,11.64942695,D,Acorn,12.43052623,9.845160657,15.74383052,11.51788375,13.69629509
strip.plot.random,Strip and plot random effects,l53um,<0.053 mm,11.64942695,E,Seedbank,13.34314278,10.83230523,16.34530439,12.41891529,14.50610468
strip.plot.random,Strip and plot random effects,l53um,<0.053 mm,11.64942695,R,Reference,14.19570815,10.72752652,18.74041903,12.89753951,15.61852596
simple,Fixed effects only,mwd,Mean-weight diameter (mm),1.884310051,A,Balled-and-burlapped,1.807486259,1.693179528,1.930148876,1.762513138,1.858574774
simple,Fixed effects only,mwd,Mean-weight diameter (mm),1.884310051,B,Bareroot,1.823362093,1.708992738,1.945151785,1.780275331,1.876133858
simple,Fixed effects only,mwd,Mean-weight diameter (mm),1.884310051,C,Seedling,1.870636095,1.755426055,1.990818058,1.825811338,1.92101848
simple,Fixed effects only,mwd,Mean-weight diameter (mm),1.884310051,D,Acorn,1.974527528,1.859158073,2.094859949,1.931954121,2.027330098
simple,Fixed effects only,mwd,Mean-weight diameter (mm),1.884310051,E,Seedbank,2.073259882,1.96171955,2.197102305,2.027126929,2.123234359
simple,Fixed effects only,mwd,Mean-weight diameter (mm),1.884310051,R,Reference,1.731918379,1.620967966,1.855495427,1.687541855,1.782580752
strip.random,Strip random effects,mwd,Mean-weight diameter (mm),1.884310051,A,Balled-and-burlapped,1.812732998,1.648445379,1.992432039,1.747451778,1.875781378
strip.random,Strip random effects,mwd,Mean-weight diameter (mm),1.884310051,B,Bareroot,1.822904498,1.672666854,1.981134778,1.763359821,1.882488076
strip.random,Strip random effects,mwd,Mean-weight diameter (mm),1.884310051,C,Seedling,1.867256658,1.721727506,2.029984435,1.809100534,1.928666394
strip.random,Strip random effects,mwd,Mean-weight diameter (mm),1.884310051,D,Acorn,1.988617959,1.814945775,2.179772491,1.921336437,2.057037013
strip.random,Strip random effects,mwd,Mean-weight diameter (mm),1.884310051,E,Seedbank,2.072507077,1.911571604,2.238168783,2.012074772,2.136824861
strip.random,Strip random effects,mwd,Mean-weight diameter (mm),1.884310051,R,Reference,1.733447309,1.546260104,1.953019633,1.665013656,1.810866805
strip.plot.random,Strip and plot random effects,mwd,Mean-weight diameter (mm),1.884310051,A,Balled-and-burlapped,1.806122587,1.629479248,2.008549693,1.738375933,1.882036713
strip.plot.random,Strip and plot random effects,mwd,Mean-weight diameter (mm),1.884310051,B,Bareroot,1.819496928,1.649571224,1.998318271,1.755659669,1.890928806
strip.plot.random,Strip and plot random effects,mwd,Mean-weight diameter (mm),1.884310051,C,Seedling,1.869262598,1.700792777,2.05985581,1.800852766,1.937947512
strip.plot.random,Strip and plot random effects,mwd,Mean-weight diameter (mm),1.884310051,D,Acorn,1.982460864,1.78929867,2.187331634,1.906296027,2.055983947
strip.plot.random,Strip and plot random effects,mwd,Mean-weight diameter (mm),1.884310051,E,Seedbank,2.069922244,1.887396182,2.264884736,2.003655803,2.147610275
strip.plot.random,Strip and plot random effects,mwd,Mean-weight diameter (mm),1.884310051,R,Reference,1.73485808,1.532085777,1.962501106,1.656426851,1.811868116
simple,Fixed effects only,tic.percent,TIC (%),0.955777778,A,Balled-and-burlapped,1.089097263,1.017567,1.164277118,1.060623233,1.120803344
simple,Fixed effects only,tic.percent,TIC (%),0.955777778,B,Bareroot,1.036951852,0.968065874,1.11521564,1.010704291,1.070268155
simple,Fixed effects only,tic.percent,TIC (%),0.955777778,C,Seedling,1.016970297,0.946142153,1.093036677,0.989410094,1.049686605
simple,Fixed effects only,tic.percent,TIC (%),0.955777778,D,Acorn,0.94278542,0.873575785,1.021984029,0.915921776,0.976367225
simple,Fixed effects only,tic.percent,TIC (%),0.955777778,E,Seedbank,0.825441417,0.755281422,0.90205826,0.797774198,0.857977247
simple,Fixed effects only,tic.percent,TIC (%),0.955777778,R,Reference,0.80465581,0.73506236,0.881885657,0.779015742,0.839335873
strip.random,Strip random effects,tic.percent,TIC (%),0.955777778,A,Balled-and-burlapped,1.07313993,0.932392348,1.2339986,1.02471613,1.135394784
strip.random,Strip random effects,tic.percent,TIC (%),0.955777778,B,Bareroot,1.033606983,0.915707178,1.164175785,0.991721988,1.085198233
strip.random,Strip random effects,tic.percent,TIC (%),0.955777778,C,Seedling,1.014096766,0.898176909,1.144850726,0.972048042,1.064831027
strip.random,Strip random effects,tic.percent,TIC (%),0.955777778,D,Acorn,0.922436419,0.794519126,1.066874562,0.879790115,0.980291992
strip.random,Strip random effects,tic.percent,TIC (%),0.955777778,E,Seedbank,0.823837029,0.720782966,0.939531694,0.784320716,0.868486285
strip.random,Strip random effects,tic.percent,TIC (%),0.955777778,R,Reference,0.806701198,0.663920785,0.976092914,0.751594469,0.863454802
strip.plot.random,Strip and plot random effects,tic.percent,TIC (%),0.955777778,A,Balled-and-burlapped,1.07541038,0.883436557,1.30282019,1.002148177,1.160788275
strip.plot.random,Strip and plot random effects,tic.percent,TIC (%),0.955777778,B,Bareroot,1.03256794,0.857152078,1.245471126,0.963858938,1.111970616
strip.plot.random,Strip and plot random effects,tic.percent,TIC (%),0.955777778,C,Seedling,1.008911729,0.839319396,1.218298784,0.939878335,1.084698562
strip.plot.random,Strip and plot random effects,tic.percent,TIC (%),0.955777778,D,Acorn,0.924869412,0.758098756,1.129838163,0.857748162,0.998576396
strip.plot.random,Strip and plot random effects,tic.percent,TIC (%),0.955777778,E,Seedbank,0.825570095,0.682393562,1.000028591,0.770144953,0.892656244
strip.plot.random,Strip and plot random effects,tic.percent,TIC (%),0.955777778,R,Reference,0.803479902,0.642533612,1.006082116,0.742326955,0.876458873
simple,Fixed effects only,maoc.percent,MAOC (%),2.596222222,A,Balled-and-burlapped,2.356982761,2.232975787,2.489206845,2.307859529,2.411647178
simple,Fixed effects only,maoc.percent,MAOC (%),2.596222222,B,Bareroot,2.491535749,2.365817765,2.621832512,2.440308814,2.544477002
simple,Fixed effects only,maoc.percent,MAOC (%),2.596222222,C,Seedling,2.600986794,2.476808386,2.733132625,2.551942125,2.656297055
simple,Fixed effects only,maoc.percent,MAOC (%),2.596222222,D,Acorn,2.530220802,2.40495561,2.661085037,2.482155982,2.585981529
simple,Fixed effects only,maoc.percent,MAOC (%),2.596222222,E,Seedbank,2.740936787,2.615615051,2.870788358,2.692823353,2.797311401
simple,Fixed effects only,maoc.percent,MAOC (%),2.596222222,R,Reference,2.836404111,2.709930875,2.967293482,2.786996949,2.890808595
strip.random,Strip random effects,maoc.percent,MAOC (%),2.596222222,A,Balled-and-burlapped,2.354488006,2.163650935,2.555978636,2.284219663,2.432990298
strip.random,Strip random effects,maoc.percent,MAOC (%),2.596222222,B,Bareroot,2.488884843,2.314712471,2.675231385,2.42391444,2.561255271
strip.random,Strip random effects,maoc.percent,MAOC (%),2.596222222,C,Seedling,2.597209555,2.420341437,2.787312139,2.53010235,2.670787742
strip.random,Strip random effects,maoc.percent,MAOC (%),2.596222222,D,Acorn,2.55839147,2.357644092,2.775834375,2.476757011,2.632915003
strip.random,Strip random effects,maoc.percent,MAOC (%),2.596222222,E,Seedbank,2.739042297,2.556194429,2.934454663,2.672670535,2.817574486
strip.random,Strip random effects,maoc.percent,MAOC (%),2.596222222,R,Reference,2.831415147,2.563363693,3.133327661,2.740836478,2.936454975
strip.plot.random,Strip and plot random effects,maoc.percent,MAOC (%),2.596222222,A,Balled-and-burlapped,2.353540502,2.099331996,2.631969502,2.255358492,2.456651458
strip.plot.random,Strip and plot random effects,maoc.percent,MAOC (%),2.596222222,B,Bareroot,2.487698444,2.241888603,2.768976561,2.388956754,2.588183891
strip.plot.random,Strip and plot random effects,maoc.percent,MAOC (%),2.596222222,C,Seedling,2.598479396,2.33773047,2.885956685,2.491558193,2.69892697
strip.plot.random,Strip and plot random effects,maoc.percent,MAOC (%),2.596222222,D,Acorn,2.535640743,2.264157677,2.833482954,2.431216635,2.644671076
strip.plot.random,Strip and plot random effects,maoc.percent,MAOC (%),2.596222222,E,Seedbank,2.734146664,2.463592835,3.034459118,2.63238361,2.847776724
strip.plot.random,Strip and plot random effects,maoc.percent,MAOC (%),2.596222222,R,Reference,2.831347575,2.500459839,3.203534146,2.708054845,2.96279166
simple,Fixed effects only,poc.maoc.ratio,POC:MAOC ratio,0.257118093,A,Balled-and-burlapped,0.234938635,0.189482555,0.29140377,0.220061881,0.261893639
simple,Fixed effects only,poc.maoc.ratio,POC:MAOC ratio,0.257118093,B,Bareroot,0.245603281,0.200481498,0.302315987,0.230809652,0.272502452
simple,Fixed effects only,poc.maoc.ratio,POC:MAOC ratio,0.257118093,C,Seedling,0.21661459,0.172480768,0.274009398,0.202471061,0.243572328
simple,Fixed effects only,poc.maoc.ratio,POC:MAOC ratio,0.257118093,D,Acorn,0.291025342,0.245137903,0.34709638,0.275339803,0.316617366
simple,Fixed effects only,poc.maoc.ratio,POC:MAOC ratio,0.257118093,E,Seedbank,0.244317125,0.199751453,0.302449299,0.228731537,0.270101369
simple,Fixed effects only,poc.maoc.ratio,POC:MAOC ratio,0.257118093,R,Reference,0.276879722,0.23147865,0.334108752,0.260567457,0.301951077
strip.random,Strip random effects,poc.maoc.ratio,POC:MAOC ratio,0.257118093,A,Balled-and-burlapped,0.233899103,0.17179636,0.312538004,0.211665265,0.265253492
strip.random,Strip random effects,poc.maoc.ratio,POC:MAOC ratio,0.257118093,B,Bareroot,0.243373717,0.185979066,0.317601621,0.223967925,0.275244762
strip.random,Strip random effects,poc.maoc.ratio,POC:MAOC ratio,0.257118093,C,Seedling,0.214242613,0.161290037,0.285858004,0.194656068,0.243276566
strip.random,Strip random effects,poc.maoc.ratio,POC:MAOC ratio,0.257118093,D,Acorn,0.277817572,0.209437329,0.364216873,0.256226336,0.314600201
strip.random,Strip random effects,poc.maoc.ratio,POC:MAOC ratio,0.257118093,E,Seedbank,0.24121842,0.184590821,0.31572442,0.220467528,0.271455723
strip.random,Strip random effects,poc.maoc.ratio,POC:MAOC ratio,0.257118093,R,Reference,0.276027308,0.197066599,0.386657803,0.247840696,0.31426254
strip.plot.random,Strip and plot random effects,poc.maoc.ratio,POC:MAOC ratio,0.257118093,A,Balled-and-burlapped,0.232090987,0.167175028,0.32362481,0.205785962,0.264985005
strip.plot.random,Strip and plot random effects,poc.maoc.ratio,POC:MAOC ratio,0.257118093,B,Bareroot,0.241276838,0.178535364,0.329943083,0.218284857,0.276395323
strip.plot.random,Strip and plot random effects,poc.maoc.ratio,POC:MAOC ratio,0.257118093,C,Seedling,0.21262725,0.153467232,0.29374978,0.19231714,0.248071755
strip.plot.random,Strip and plot random effects,poc.maoc.ratio,POC:MAOC ratio,0.257118093,D,Acorn,0.278498227,0.20179874,0.378687097,0.254551809,0.322570612
strip.plot.random,Strip and plot random effects,poc.maoc.ratio,POC:MAOC ratio,0.257118093,E,Seedbank,0.240080003,0.176803534,0.325827291,0.216205181,0.273791762
strip.plot.random,Strip and plot random effects,poc.maoc.ratio,POC:MAOC ratio,0.257118093,R,Reference,0.274912971,0.189792411,0.391307384,0.241640854,0.313951092
simple,Fixed effects only,cn.ratio,C:N Ratio,14.45771854,A,Balled-and-burlapped,14.35441251,13.96354959,14.75890959,14.20967588,14.53441526
simple,Fixed effects only,cn.ratio,C:N Ratio,14.45771854,B,Bareroot,13.89140623,13.50285425,14.30290485,13.74512832,14.06819708
simple,Fixed effects only,cn.ratio,C:N Ratio,14.45771854,C,Seedling,15.23301618,14.83513865,15.62899978,15.0779955,15.40123005
simple,Fixed effects only,cn.ratio,C:N Ratio,14.45771854,D,Acorn,14.41997489,14.02823276,14.82308617,14.27455662,14.59945782
simple,Fixed effects only,cn.ratio,C:N Ratio,14.45771854,E,Seedbank,15.13031689,14.74137739,15.53873709,14.96709665,15.29381615
simple,Fixed effects only,cn.ratio,C:N Ratio,14.45771854,R,Reference,13.68149452,13.28960247,14.08546715,13.52027898,13.84531483
strip.random,Strip random effects,cn.ratio,C:N Ratio,14.45771854,A,Balled-and-burlapped,14.33803508,13.11154006,15.5934479,13.87498765,14.80079069
strip.random,Strip random effects,cn.ratio,C:N Ratio,14.45771854,B,Bareroot,13.88456576,12.91522214,14.8971235,13.52061938,14.26657608
strip.random,Strip random effects,cn.ratio,C:N Ratio,14.45771854,C,Seedling,15.19720675,14.16689061,16.31318576,14.82773522,15.63300165
strip.random,Strip random effects,cn.ratio,C:N Ratio,14.45771854,D,Acorn,14.41217941,13.20595895,15.6828355,13.97815706,14.90845615
