"model","model.label","variable","variable.label","variable.mean","treatment","full.treatment.name","posterior.mean","X5","X95","X25","X75"
"strip.random","Strip random effects","ca.meq","Ca (meq/100 g)",32.71222222,"R","Reference",29.50969367,26.3336592,32.93994665,28.39453665,30.7891778
"strip.plot.random","Strip and plot random effects","ca.meq","Ca (meq/100 g)",32.71222222,"A","Balled-and-burlapped",33.3602977,30.50082274,36.62447755,32.26064613,34.54213027
"strip.plot.random","Strip and plot random effects","ca.meq","Ca (meq/100 g)",32.71222222,"B","Bareroot",31.42519414,27.70750096,35.6696169,29.91686584,32.9155783
"strip.plot.random","Strip and plot random effects","ca.meq","Ca (meq/100 g)",32.71222222,"C","Seedling",31.15664538,27.46511894,35.35141144,29.68838958,32.67139774
"strip.plot.random","Strip and plot random effects","ca.meq","Ca (meq/100 g)",32.71222222,"D","Acorn",34.49871477,30.37232556,39.26956075,32.81067872,36.10791994
"strip.plot.random","Strip and plot random effects","ca.meq","Ca (meq/100 g)",32.71222222,"E","Seedbank",32.48060368,28.6548941,36.81529487,30.9199136,34.00338622
"strip.plot.random","Strip and plot random effects","ca.meq","Ca (meq/100 g)",32.71222222,"R","Reference",29.4730525,25.62498442,33.82626867,27.88711405,30.93849391
"simple","Fixed effects only","mg.meq","Mg (meq/100 g)",4.677777778,"A","Balled-and-burlapped",4.291287946,4.022151729,4.573228389,4.187100583,4.413986063
"simple","Fixed effects only","mg.meq","Mg (meq/100 g)",4.677777778,"B","Bareroot",5.069180236,4.636265715,5.522679026,4.893679539,5.253583417
"simple","Fixed effects only","mg.meq","Mg (meq/100 g)",4.677777778,"C","Seedling",4.917112615,4.491917144,5.372026085,4.74638198,5.105053326
"simple","Fixed effects only","mg.meq","Mg (meq/100 g)",4.677777778,"D","Acorn",4.989604746,4.554129457,5.436905148,4.801320261,5.159351444
"simple","Fixed effects only","mg.meq","Mg (meq/100 g)",4.677777778,"E","Seedbank",4.799784209,4.390699652,5.2516774,4.628479616,4.97715147
"simple","Fixed effects only","mg.meq","Mg (meq/100 g)",4.677777778,"R","Reference",6.08086087,5.603187843,6.596018427,5.879879976,6.284889356
"strip.random","Strip random effects","mg.meq","Mg (meq/100 g)",4.677777778,"A","Balled-and-burlapped",4.269883056,3.944713474,4.612973013,4.157174686,4.420451771
"strip.random","Strip random effects","mg.meq","Mg (meq/100 g)",4.677777778,"B","Bareroot",5.090823063,4.590347528,5.654008499,4.871586721,5.2894514
"strip.random","Strip random effects","mg.meq","Mg (meq/100 g)",4.677777778,"C","Seedling",4.938919089,4.44421156,5.484959256,4.729904554,5.141684772
"strip.random","Strip random effects","mg.meq","Mg (meq/100 g)",4.677777778,"D","Acorn",5.011604636,4.51969734,5.594970193,4.815526434,5.241079997
"strip.random","Strip random effects","mg.meq","Mg (meq/100 g)",4.677777778,"E","Seedbank",4.821371766,4.320131141,5.350579648,4.609780124,5.016746642
"strip.random","Strip random effects","mg.meq","Mg (meq/100 g)",4.677777778,"R","Reference",6.113842994,5.468364911,6.791144489,5.857004283,6.367806994
"strip.plot.random","Strip and plot random effects","mg.meq","Mg (meq/100 g)",4.677777778,"A","Balled-and-burlapped",4.269923047,3.901210214,4.671908882,4.148214909,4.451699847
"strip.plot.random","Strip and plot random effects","mg.meq","Mg (meq/100 g)",4.677777778,"B","Bareroot",5.08673865,4.487896585,5.736506971,4.842868592,5.323589875
"strip.plot.random","Strip and plot random effects","mg.meq","Mg (meq/100 g)",4.677777778,"C","Seedling",4.934830241,4.372264536,5.599790344,4.701433487,5.172701673
"strip.plot.random","Strip and plot random effects","mg.meq","Mg (meq/100 g)",4.677777778,"D","Acorn",5.008375918,4.40973281,5.666084515,4.774664814,5.26290273
"strip.plot.random","Strip and plot random effects","mg.meq","Mg (meq/100 g)",4.677777778,"E","Seedbank",4.817503223,4.246594992,5.44115217,4.590136942,5.057568056
"strip.plot.random","Strip and plot random effects","mg.meq","Mg (meq/100 g)",4.677777778,"R","Reference",6.109127922,5.383010943,6.963638073,5.806649192,6.399754418
"simple","Fixed effects only","poc.percent","POC (%)",0.579033444444444,"A","Balled-and-burlapped",0.507253561844956,0.441253029566914,0.586282952705684,0.482199579403923,0.540667032351409
"simple","Fixed effects only","poc.percent","POC (%)",0.579033444444444,"B","Bareroot",0.713380029535195,0.595907619099404,0.858634136450481,0.661286553689895,0.767499622323092
"simple","Fixed effects only","poc.percent","POC (%)",0.579033444444444,"C","Seedling",0.537877098498446,0.436155273635178,0.663459364265403,0.495476191116243,0.586958833541749
"simple","Fixed effects only","poc.percent","POC (%)",0.579033444444444,"D","Acorn",0.707611860730792,0.588676263294366,0.851943415214391,0.657771443185366,0.763831723436318
"simple","Fixed effects only","poc.percent","POC (%)",0.579033444444444,"E","Seedbank",0.728931333758636,0.606896604842462,0.874722048653192,0.674691895137531,0.781820932563062
"simple","Fixed effects only","poc.percent","POC (%)",0.579033444444444,"R","Reference",0.663318523447678,0.545863090854996,0.798526787982349,0.610890556692671,0.712948302309845
"strip.random","Strip random effects","poc.percent","POC (%)",0.579033444444444,"A","Balled-and-burlapped",0.501629410578533,0.382505395392727,0.646873094275089,0.455544548233254,0.555583529785611
"strip.random","Strip random effects","poc.percent","POC (%)",0.579033444444444,"B","Bareroot",0.713843778631968,0.508685614810443,1.00813977640939,0.625674942655692,0.81163777846056
"strip.random","Strip random effects","poc.percent","POC (%)",0.579033444444444,"C","Seedling",0.539472857179532,0.378551714160822,0.767501204827658,0.472408958085533,0.620383412692306
"strip.random","Strip random effects","poc.percent","POC (%)",0.579033444444444,"D","Acorn",0.688965654016722,0.473902663905964,0.990972714878245,0.60366577391739,0.796299217336486
"strip.random","Strip random effects","poc.percent","POC (%)",0.579033444444444,"E","Seedbank",0.726171613351521,0.512576660649788,1.02133662797222,0.640652975397105,0.829616734834378
"strip.random","Strip random effects","poc.percent","POC (%)",0.579033444444444,"R","Reference",0.667503039635008,0.436215519138437,1.03112932479245,0.568903411835074,0.782101550174879
"strip.plot.random","Strip and plot random effects","poc.percent","POC (%)",0.579033444444444,"A","Balled-and-burlapped",0.502593012703339,0.389330049766267,0.651613919209461,0.457035141522231,0.55584073459621
"strip.plot.random","Strip and plot random effects","poc.percent","POC (%)",0.579033444444444,"B","Bareroot",0.711420225880787,0.500152773724333,0.987484363794486,0.632613125021562,0.819381637503966
"strip.plot.random","Strip and plot random effects","poc.percent","POC (%)",0.579033444444444,"C","Seedling",0.537033137782045,0.379827585424811,0.76977906813698,0.471872989576627,0.618050932729033
"strip.plot.random","Strip and plot random effects","poc.percent","POC (%)",0.579033444444444,"D","Acorn",0.690598906144939,0.481918185926243,0.997469152834884,0.606716631960555,0.798321971930107
"strip.plot.random","Strip and plot random effects","poc.percent","POC (%)",0.579033444444444,"E","Seedbank",0.725082681143432,0.51505777782424,1.0188316560351,0.638146807604024,0.826418265070249
"strip.plot.random","Strip and plot random effects","poc.percent","POC (%)",0.579033444444444,"R","Reference",0.663967089483951,0.441631320163779,1.01161489236867,0.572125244063094,0.777564772785909
"simple","Fixed effects only","g475mm",">= 4.75 mm",7.48076142,"A","Balled-and-burlapped",6.459486742,5.246358867,8.03191972,6.089531315,7.216049496
"simple","Fixed effects only","g475mm",">= 4.75 mm",7.48076142,"B","Bareroot",7.558490727,5.529717542,10.15989478,6.68384184,8.509354382
"simple","Fixed effects only","g475mm",">= 4.75 mm",7.48076142,"C","Seedling",7.193343805,5.257728435,9.759913034,6.314359522,8.097220008
"simple","Fixed effects only","g475mm",">= 4.75 mm",7.48076142,"D","Acorn",10.40887323,7.964291223,13.45909974,9.288816549,11.47096596
"simple","Fixed effects only","g475mm",">= 4.75 mm",7.48076142,"E","Seedbank",12.50739369,9.698246732,15.94390238,11.18153509,13.6305251
"simple","Fixed effects only","g475mm",">= 4.75 mm",7.48076142,"R","Reference",5.771907343,4.040155898,8.197353514,5.090040244,6.748943404
"strip.random","Strip random effects","g475mm",">= 4.75 mm",7.48076142,"A","Balled-and-burlapped",6.422580082,5.029317429,8.267781555,5.927153044,7.212878472
"strip.random","Strip random effects","g475mm",">= 4.75 mm",7.48076142,"B","Bareroot",7.572120809,5.389841655,10.77679938,6.640534139,8.702739942
"strip.random","Strip random effects","g475mm",">= 4.75 mm",7.48076142,"C","Seedling",7.18473019,5.008863905,10.11981916,6.228837928,8.22260297
"strip.random","Strip random effects","g475mm",">= 4.75 mm",7.48076142,"D","Acorn",10.47366032,7.678108824,14.56070468,9.123261063,11.68092282
"strip.random","Strip random effects","g475mm",">= 4.75 mm",7.48076142,"E","Seedbank",12.51567408,9.367444996,16.93707776,11.01977036,13.90655556
"strip.random","Strip random effects","g475mm",">= 4.75 mm",7.48076142,"R","Reference",5.803450433,3.814125348,8.76494972,4.969139304,6.877551355
"strip.plot.random","Strip and plot random effects","g475mm",">= 4.75 mm",7.48076142,"A","Balled-and-burlapped",6.388819311,4.857991665,8.327653284,5.864784593,7.233206686
"strip.plot.random","Strip and plot random effects","g475mm",">= 4.75 mm",7.48076142,"B","Bareroot",7.579112042,5.227940005,10.99971616,6.599162922,8.839050328
"strip.plot.random","Strip and plot random effects","g475mm",">= 4.75 mm",7.48076142,"C","Seedling",7.178034966,4.900436447,10.51108259,6.185734111,8.335182028
"strip.plot.random","Strip and plot random effects","g475mm",">= 4.75 mm",7.48076142,"D","Acorn",10.48788957,7.36832694,14.83395165,9.134519229,11.98101626
"strip.plot.random","Strip and plot random effects","g475mm",">= 4.75 mm",7.48076142,"E","Seedbank",12.54161824,8.958430524,17.24159387,10.91431932,14.06534794
"strip.plot.random","Strip and plot random effects","g475mm",">= 4.75 mm",7.48076142,"R","Reference",5.787206862,3.762235851,9.151539714,4.92922255,6.957538743
"simple","Fixed effects only","g2mm","2-4.75 mm",25.26764998,"A","Balled-and-burlapped",23.41421481,21.37356373,25.65543786,22.62000767,24.36349435
"simple","Fixed effects only","g2mm","2-4.75 mm",25.26764998,"B","Bareroot",26.0386487,22.94028113,29.58850335,24.62599402,27.30121391
"simple","Fixed effects only","g2mm","2-4.75 mm",25.26764998,"C","Seedling",28.37329579,25.06886013,32.02335677,27.00242743,29.84191801
"simple","Fixed effects only","g2mm","2-4.75 mm",25.26764998,"D","Acorn",28.05859614,24.85035307,31.79162348,26.63181622,29.42843376
"simple","Fixed effects only","g2mm","2-4.75 mm",25.26764998,"E","Seedbank",28.22837963,24.98707881,31.97050697,26.771837,29.59126557
"simple","Fixed effects only","g2mm","2-4.75 mm",25.26764998,"R","Reference",26.97811826,23.78506802,30.59134249,25.59693855,28.35447768
"strip.random","Strip random effects","g2mm","2-4.75 mm",25.26764998,"A","Balled-and-burlapped",23.64463737,20.03326594,27.8155315,22.26527406,25.16800879
"strip.random","Strip random effects","g2mm","2-4.75 mm",25.26764998,"B","Bareroot",25.69618105,20.64887789,31.83006568,23.66288059,27.809021
"strip.random","Strip random effects","g2mm","2-4.75 mm",25.26764998,"C","Seedling",27.99166982,22.4523887,34.37245063,25.75929335,30.19319653
"strip.random","Strip random effects","g2mm","2-4.75 mm",25.26764998,"D","Acorn",28.2978758,22.49634511,35.47809123,25.96866762,30.74389471
"strip.random","Strip random effects","g2mm","2-4.75 mm",25.26764998,"E","Seedbank",27.86037339,22.51441178,34.54011156,25.94313882,30.42675858
"strip.random","Strip random effects","g2mm","2-4.75 mm",25.26764998,"R","Reference",26.69497244,20.28848228,34.6228759,24.46703792,29.65537924
"strip.plot.random","Strip and plot random effects","g2mm","2-4.75 mm",25.26764998,"A","Balled-and-burlapped",23.49405153,19.64499459,28.18968488,21.94467187,25.11283291
"strip.plot.random","Strip and plot random effects","g2mm","2-4.75 mm",25.26764998,"B","Bareroot",25.8391253,20.23364123,32.90529245,23.68393709,28.49069363
"strip.plot.random","Strip and plot random effects","g2mm","2-4.75 mm",25.26764998,"C","Seedling",28.15399032,22.1045177,35.73887038,25.61071441,30.77831617
"strip.plot.random","Strip and plot random effects","g2mm","2-4.75 mm",25.26764998,"D","Acorn",28.16916781,21.90869874,36.29218532,25.61904299,30.97600813
"strip.plot.random","Strip and plot random effects","g2mm","2-4.75 mm",25.26764998,"E","Seedbank",27.98164481,22.12515985,35.9299334,25.74369497,30.83788651
"strip.plot.random","Strip and plot random effects","g2mm","2-4.75 mm",25.26764998,"R","Reference",26.78636667,20.15311687,34.93214207,24.36985227,29.8512153
"simple","Fixed effects only","g250um","0.250-2 mm",48.03663983,"A","Balled-and-burlapped",51.58593839,49.4874767,53.81452319,50.730198,52.4763812
"simple","Fixed effects only","g250um","0.250-2 mm",48.03663983,"B","Bareroot",47.02784671,44.32478155,49.96298431,45.90040481,48.20113775
"simple","Fixed effects only","g250um","0.250-2 mm",48.03663983,"C","Seedling",46.54632064,43.77694424,49.39254972,45.4200564,47.69207958
"simple","Fixed effects only","g250um","0.250-2 mm",48.03663983,"D","Acorn",41.5907232,39.05496557,44.36877537,40.51775072,42.68301131
"simple","Fixed effects only","g250um","0.250-2 mm",48.03663983,"E","Seedbank",39.95777052,37.41533831,42.62826784,38.88350698,40.98736869
"simple","Fixed effects only","g250um","0.250-2 mm",48.03663983,"R","Reference",44.930481,42.24306032,47.72587418,43.88227818,46.1059693
"strip.random","Strip random effects","g250um","0.250-2 mm",48.03663983,"A","Balled-and-burlapped",51.46407212,48.83260937,54.11062058,50.53553143,52.61159315
"strip.random","Strip random effects","g250um","0.250-2 mm",48.03663983,"B","Bareroot",47.11657738,43.8961563,50.58951399,45.82269391,48.48503548
"strip.random","Strip random effects","g250um","0.250-2 mm",48.03663983,"C","Seedling",46.62835649,43.37228148,50.04602332,45.17749346,47.80251411
"strip.random","Strip random effects","g250um","0.250-2 mm",48.03663983,"D","Acorn",41.65154461,38.55972722,44.95175194,40.35545729,42.89511326
"strip.random","Strip random effects","g250um","0.250-2 mm",48.03663983,"E","Seedbank",40.04059276,37.09777718,43.18844478,38.80037585,41.23468757
"strip.random","Strip random effects","g250um","0.250-2 mm",48.03663983,"R","Reference",45.00963034,41.58041614,48.7927948,43.66403884,46.42462991
"strip.plot.random","Strip and plot random effects","g250um","0.250-2 mm",48.03663983,"A","Balled-and-burlapped",51.45877674,48.59140131,54.41289219,50.43665152,52.68895012
"strip.plot.random","Strip and plot random effects","g250um","0.250-2 mm",48.03663983,"B","Bareroot",47.11887315,43.63987356,51.04759054,45.65196616,48.53979833
"strip.plot.random","Strip and plot random effects","g250um","0.250-2 mm",48.03663983,"C","Seedling",46.61819877,43.05465515,50.39351154,45.09941172,47.96744696
"strip.plot.random","Strip and plot random effects","g250um","0.250-2 mm",48.03663983,"D","Acorn",41.67000196,38.28430659,45.28632704,40.39491378,43.1474402
"strip.plot.random","Strip and plot random effects","g250um","0.250-2 mm",48.03663983,"E","Seedbank",40.03691516,36.90516018,43.57996017,38.63224666,41.26108841
"strip.plot.random","Strip and plot random effects","g250um","0.250-2 mm",48.03663983,"R","Reference",45.02440966,41.27161372,49.07296193,43.50895328,46.48881023
"simple","Fixed effects only","g53um","0.053-0.250 mm",7.345892833,"A","Balled-and-burlapped",8.53681934,7.521844896,9.76448802,8.144550203,9.051134471
"simple","Fixed effects only","g53um","0.053-0.250 mm",7.345892833,"B","Bareroot",6.715790267,5.526469886,8.164632252,6.210783061,7.270887396
"simple","Fixed effects only","g53um","0.053-0.250 mm",7.345892833,"C","Seedling",6.498292401,5.339834472,7.937420725,6.008335042,7.057341756
"simple","Fixed effects only","g53um","0.053-0.250 mm",7.345892833,"D","Acorn",5.961446076,4.854178516,7.348699206,5.529098867,6.534486609
"simple","Fixed effects only","g53um","0.053-0.250 mm",7.345892833,"E","Seedbank",5.122391146,4.100287593,6.466689147,4.726963215,5.678038797
"simple","Fixed effects only","g53um","0.053-0.250 mm",7.345892833,"R","Reference",5.787140922,4.689562956,7.15643092,5.348140893,6.338691194
"strip.random","Strip random effects","g53um","0.053-0.250 mm",7.345892833,"A","Balled-and-burlapped",8.582651306,7.117209908,10.39667057,8.007131562,9.221643503
"strip.random","Strip random effects","g53um","0.053-0.250 mm",7.345892833,"B","Bareroot",6.642339361,5.118304766,8.632907054,6.037954984,7.36698663
"strip.random","Strip random effects","g53um","0.053-0.250 mm",7.345892833,"C","Seedling",6.41799124,4.912159328,8.374134841,5.78821445,7.085531959
"strip.random","Strip random effects","g53um","0.053-0.250 mm",7.345892833,"D","Acorn",5.813621054,4.325766819,7.713612937,5.269511774,6.547896125
"strip.random","Strip random effects","g53um","0.053-0.250 mm",7.345892833,"E","Seedbank",5.059470911,3.754266358,6.734474421,4.587681827,5.740116933
"strip.random","Strip random effects","g53um","0.053-0.250 mm",7.345892833,"R","Reference",5.762984425,4.20976274,7.899972005,5.129149951,6.470514407
"strip.plot.random","Strip and plot random effects","g53um","0.053-0.250 mm",7.345892833,"A","Balled-and-burlapped",8.505019757,6.367485284,11.20126489,7.692530898,9.470364579
"strip.plot.random","Strip and plot random effects","g53um","0.053-0.250 mm",7.345892833,"B","Bareroot",6.663865648,4.516837523,9.866473283,5.723191165,7.664219371
"strip.plot.random","Strip and plot random effects","g53um","0.053-0.250 mm",7.345892833,"C","Seedling",6.428052986,4.311652162,9.441696385,5.580851302,7.483527313
"strip.plot.random","Strip and plot random effects","g53um","0.053-0.250 mm",7.345892833,"D","Acorn",5.817808246,3.82619544,8.727521424,5.056092212,6.865885076
"strip.plot.random","Strip and plot random effects","g53um","0.053-0.250 mm",7.345892833,"E","Seedbank",5.051022923,3.366017136,7.625083565,4.385461357,5.993048492
"strip.plot.random","Strip and plot random effects","g53um","0.053-0.250 mm",7.345892833,"R","Reference",5.749372226,3.703880689,8.839662992,4.933639909,6.821815159
"simple","Fixed effects only","l53um","<0.053 mm",11.64942695,"A","Balled-and-burlapped",9.28933749,7.822404061,11.16677503,8.732151417,10.09466625
"simple","Fixed effects only","l53um","<0.053 mm",11.64942695,"B","Bareroot",12.79772656,9.989046413,16.22039949,11.58070288,14.09153295
"simple","Fixed effects only","l53um","<0.053 mm",11.64942695,"C","Seedling",11.40346312,8.87659725,14.76778637,10.26188101,12.64188301
"simple","Fixed effects only","l53um","<0.053 mm",11.64942695,"D","Acorn",15.96226492,12.76262055,19.84826024,14.41789445,17.26276293
"simple","Fixed effects only","l53um","<0.053 mm",11.64942695,"E","Seedbank",16.90922194,13.56355204,20.94165775,15.38117075,18.33663351
"simple","Fixed effects only","l53um","<0.053 mm",11.64942695,"R","Reference",17.92183314,14.43369916,22.10734707,16.34986233,19.42501921
"strip.random","Strip random effects","l53um","<0.053 mm",11.64942695,"A","Balled-and-burlapped",9.159711568,7.033785065,11.83420435,8.425569892,10.2575409
"strip.random","Strip random effects","l53um","<0.053 mm",11.64942695,"B","Bareroot",12.88157146,9.212414623,18.19022782,11.32008722,14.64716308
"strip.random","Strip random effects","l53um","<0.053 mm",11.64942695,"C","Seedling",11.44470487,8.026697788,16.18190491,10.03967012,13.12308027
"strip.random","Strip random effects","l53um","<0.053 mm",11.64942695,"D","Acorn",15.78080986,11.15241091,22.46418452,13.92204099,17.97749398
"strip.random","Strip random effects","l53um","<0.053 mm",11.64942695,"E","Seedbank",17.05250519,12.28833909,23.62782285,14.9184196,19.03434618
"strip.random","Strip random effects","l53um","<0.053 mm",11.64942695,"R","Reference",18.15193544,12.14052188,26.44886417,15.65750334,20.60732846
"strip.plot.random","Strip and plot random effects","l53um","<0.053 mm",11.64942695,"A","Balled-and-burlapped",9.103111098,6.952091816,11.9812454,8.243385655,10.13565189
"strip.plot.random","Strip and plot random effects","l53um","<0.053 mm",11.64942695,"B","Bareroot",12.92068028,9.016756034,18.45779414,11.16621753,14.7150117
"strip.plot.random","Strip and plot random effects","l53um","<0.053 mm",11.64942695,"C","Seedling",11.50228207,7.907919771,16.683451,9.968958668,13.23542226
"strip.plot.random","Strip and plot random effects","l53um","<0.053 mm",11.64942695,"D","Acorn",15.91953065,11.1068371,22.91037723,13.8579828,18.19718213
"strip.plot.random","Strip and plot random effects","l53um","<0.053 mm",11.64942695,"E","Seedbank",17.10191157,12.10553163,24.22690966,14.99745521,19.46877237
"strip.plot.random","Strip and plot random effects","l53um","<0.053 mm",11.64942695,"R","Reference",18.21782064,12.40358635,27.23648149,15.63324216,20.81003108
"simple","Fixed effects only","mwd","Mean-weight diameter (mm)",1.884310051,"A","Balled-and-burlapped",1.80619376,1.694450171,1.927827024,1.761906981,1.856581306
"simple","Fixed effects only","mwd","Mean-weight diameter (mm)",1.884310051,"B","Bareroot",1.902135846,1.733545039,2.081219172,1.834656784,1.977008651
"simple","Fixed effects only","mwd","Mean-weight diameter (mm)",1.884310051,"C","Seedling",1.951420015,1.782177817,2.134085851,1.884533653,2.027711291
"simple","Fixed effects only","mwd","Mean-weight diameter (mm)",1.884310051,"D","Acorn",2.060017492,1.894162456,2.258071215,1.981816541,2.128379307
"simple","Fixed effects only","mwd","Mean-weight diameter (mm)",1.884310051,"E","Seedbank",2.163127827,1.982706716,2.355033243,2.090564651,2.240155451
"simple","Fixed effects only","mwd","Mean-weight diameter (mm)",1.884310051,"R","Reference",1.806475637,1.643717356,1.982650697,1.733479089,1.871919549
"strip.random","Strip random effects","mwd","Mean-weight diameter (mm)",1.884310051,"A","Balled-and-burlapped",1.809573071,1.639441125,1.982084989,1.750957927,1.880545137
"strip.random","Strip random effects","mwd","Mean-weight diameter (mm)",1.884310051,"B","Bareroot",1.896649355,1.672995403,2.154739452,1.803249479,1.986390934
"strip.random","Strip random effects","mwd","Mean-weight diameter (mm)",1.884310051,"C","Seedling",1.945350653,1.717045881,2.210027335,1.85807962,2.044619955
"strip.random","Strip random effects","mwd","Mean-weight diameter (mm)",1.884310051,"D","Acorn",2.071131405,1.820821828,2.36179624,1.966050105,2.168507937
"strip.random","Strip random effects","mwd","Mean-weight diameter (mm)",1.884310051,"E","Seedbank",2.157994873,1.910525116,2.444490413,2.062268367,2.264072555
"strip.random","Strip random effects","mwd","Mean-weight diameter (mm)",1.884310051,"R","Reference",1.804762816,1.555520218,2.104265357,1.703110301,1.901479243
"strip.plot.random","Strip and plot random effects","mwd","Mean-weight diameter (mm)",1.884310051,"A","Balled-and-burlapped",1.807067167,1.625390839,2.010911826,1.739218634,1.88343832
"strip.plot.random","Strip and plot random effects","mwd","Mean-weight diameter (mm)",1.884310051,"B","Bareroot",1.89822069,1.649920448,2.193539586,1.796562017,2.004510313
"strip.plot.random","Strip and plot random effects","mwd","Mean-weight diameter (mm)",1.884310051,"C","Seedling",1.947496326,1.684601464,2.243730809,1.845147893,2.058016009
"strip.plot.random","Strip and plot random effects","mwd","Mean-weight diameter (mm)",1.884310051,"D","Acorn",2.068910732,1.778359073,2.39531792,1.955479587,2.183559659
"strip.plot.random","Strip and plot random effects","mwd","Mean-weight diameter (mm)",1.884310051,"E","Seedbank",2.159217519,1.87378012,2.487644498,2.053607645,2.284015295
"strip.plot.random","Strip and plot random effects","mwd","Mean-weight diameter (mm)",1.884310051,"R","Reference",1.804238709,1.528565471,2.120939902,1.698099053,1.91458242
"simple","Fixed effects only","tic.percent","TIC (%)",0.369,"A","Balled-and-burlapped",0.714867782775957,0.624590986055383,0.819391619804177,0.683271137559329,0.761629844933401
"simple","Fixed effects only","tic.percent","TIC (%)",0.369,"B","Bareroot",0.326751610102065,0.267147094643342,0.400464162103714,0.301836765997243,0.355110373715502
"simple","Fixed effects only","tic.percent","TIC (%)",0.369,"C","Seedling",0.340464558252302,0.279226013879651,0.414488501497696,0.312421283710472,0.366739257029351
"simple","Fixed effects only","tic.percent","TIC (%)",0.369,"D","Acorn",0.0834593577857477,0.049157554498762,0.144447889110457,0.0731351173343146,0.111695534705786
"simple","Fixed effects only","tic.percent","TIC (%)",0.369,"E","Seedbank",0.0376980152961337,0.0177682767599029,0.0820392149151943,0.0309928593527894,0.0568112402154451
"simple","Fixed effects only","tic.percent","TIC (%)",0.369,"R","Reference",0.0378319562567887,0.0175958684685157,0.0799367567319722,0.0309695515991138,0.0569038830666573
"strip.random","Strip random effects","tic.percent","TIC (%)",0.369,"A","Balled-and-burlapped",0.503958061385162,0.278001498256183,0.850346149568706,0.50282529497816,0.74834976000985
"strip.random","Strip random effects","tic.percent","TIC (%)",0.369,"B","Bareroot",0.442963273254881,0.236547778905471,0.852313344521651,0.301440753003423,0.47483598677201
"strip.random","Strip random effects","tic.percent","TIC (%)",0.369,"C","Seedling",0.452245408724764,0.244782225446083,0.871123921184462,0.313417350500273,0.487537937412863
"strip.random","Strip random effects","tic.percent","TIC (%)",0.369,"D","Acorn",0.115248418997376,0.0495077319545067,0.283527591213607,0.07597698994741,0.145220107985042
"strip.random","Strip random effects","tic.percent","TIC (%)",0.369,"E","Seedbank",0.0485280715657466,0.0180942232178823,0.135096854273403,0.033343600533068,0.07200892068995
"strip.random","Strip random effects","tic.percent","TIC (%)",0.369,"R","Reference",0.0597338256197122,0.017969163446839,0.203945314596024,0.0350184063474873,0.0853931245094459
"strip.plot.random","Strip and plot random effects","tic.percent","TIC (%)",0.369,"A","Balled-and-burlapped",0.363602905091395,0.170900270443693,0.785600087781751,0.319460043897031,0.607336071305855
"strip.plot.random","Strip and plot random effects","tic.percent","TIC (%)",0.369,"B","Bareroot",0.545873734346599,0.228746748773271,1.34158957785996,0.34202575429048,0.689887785206192
"strip.plot.random","Strip and plot random effects","tic.percent","TIC (%)",0.369,"C","Seedling",0.558406612905272,0.235922399346836,1.36708264852739,0.338848701758946,0.679038330925976
"strip.plot.random","Strip and plot random effects","tic.percent","TIC (%)",0.369,"D","Acorn",0.161394659274966,0.0570769177331103,0.447470042101513,0.0935376399363177,0.210113759627102
"strip.plot.random","Strip and plot random effects","tic.percent","TIC (%)",0.369,"E","Seedbank",0.0631021765517485,0.0191182398175664,0.210770108519805,0.0363165102880133,0.091344490470558
"strip.plot.random","Strip and plot random effects","tic.percent","TIC (%)",0.369,"R","Reference",0.0747771798052603,0.0200527657608237,0.295392590547196,0.0395489057356268,0.113673929221882
"simple","Fixed effects only","maoc.percent","MAOC (%)",3.04352211111111,"A","Balled-and-burlapped",2.69634047964053,2.5554940445767,2.84826968607586,2.64315738469497,2.76165162898281
"simple","Fixed effects only","maoc.percent","MAOC (%)",3.04352211111111,"B","Bareroot",3.17420987030768,2.94412709250482,3.42037829507477,3.07906437334983,3.27188807010259
"simple","Fixed effects only","maoc.percent","MAOC (%)",3.04352211111111,"C","Seedling",3.36905823240847,3.13460487483355,3.62368699678793,3.28114716413415,3.48105887705104
"simple","Fixed effects only","maoc.percent","MAOC (%)",3.04352211111111,"D","Acorn",3.76837143570127,3.51030533273798,4.03736744849797,3.66193391429362,3.8749494653072
"simple","Fixed effects only","maoc.percent","MAOC (%)",3.04352211111111,"E","Seedbank",3.98031936366431,3.71741329723084,4.25908661082346,3.87487829706993,4.09606658597193
"simple","Fixed effects only","maoc.percent","MAOC (%)",3.04352211111111,"R","Reference",3.25210818136153,3.02029556514286,3.50168118980704,3.15500513777094,3.34986119249451
"strip.random","Strip random effects","maoc.percent","MAOC (%)",3.04352211111111,"A","Balled-and-burlapped",2.69618644065696,2.50467608978737,2.89374712763711,2.6245275039178,2.77519556876814
"strip.random","Strip random effects","maoc.percent","MAOC (%)",3.04352211111111,"B","Bareroot",3.17370630719908,2.87995143077116,3.49603914067018,3.0566817906989,3.29773633417632
"strip.random","Strip random effects","maoc.percent","MAOC (%)",3.04352211111111,"C","Seedling",3.36445478534476,3.06625537034134,3.70440119753054,3.2459794034542,3.49411459126533
"strip.random","Strip random effects","maoc.percent","MAOC (%)",3.04352211111111,"D","Acorn",3.78683032462422,3.4390350875615,4.17480952681599,3.63399453426187,3.91417505636094
"strip.random","Strip random effects","maoc.percent","MAOC (%)",3.04352211111111,"E","Seedbank",3.97735705488453,3.63646889547122,4.36316440567245,3.83756539193406,4.11814623039683
