"model","model.label","variable","variable.label","variable.mean","treatment","full.treatment.name","posterior.mean","X5","X95","X25","X75"
"simple","Fixed effects only","mg.meq","Mg (meq/100 g)",4.67777777777778,"C","Seedling",4.91492777908915,4.49440292702726,5.36848846803315,4.75333028454997,5.10929727306563
"simple","Fixed effects only","mg.meq","Mg (meq/100 g)",4.67777777777778,"D","Acorn",4.98788956713297,4.56536005428766,5.44236560828066,4.80973383905228,5.16603536847795
"simple","Fixed effects only","mg.meq","Mg (meq/100 g)",4.67777777777778,"E","Seedbank",4.79744375411063,4.39428844820761,5.25093996051374,4.63893265726099,4.98936476605894
"simple","Fixed effects only","mg.meq","Mg (meq/100 g)",4.67777777777778,"R","Reference",6.07803043300483,5.5973854987819,6.58246189725007,5.8902756893366,6.28793716211761
"strip.random","Strip random effects","mg.meq","Mg (meq/100 g)",4.67777777777778,"A","Balled-and-burlapped",4.27767682585451,3.95466347967725,4.60489959103957,4.16808438516022,4.42444099339236
"strip.random","Strip random effects","mg.meq","Mg (meq/100 g)",4.67777777777778,"B","Bareroot",5.08380070545087,4.59367380684666,5.64151785569527,4.89581410609397,5.3120924545561
"strip.random","Strip random effects","mg.meq","Mg (meq/100 g)",4.67777777777778,"C","Seedling",4.92594481127392,4.4391512007034,5.44714140471918,4.72769419177677,5.12727889829559
"strip.random","Strip random effects","mg.meq","Mg (meq/100 g)",4.67777777777778,"D","Acorn",5.00484490941473,4.50138936086016,5.54874943416123,4.79186939925773,5.2068064363811
"strip.random","Strip random effects","mg.meq","Mg (meq/100 g)",4.67777777777778,"E","Seedbank",4.81404191037814,4.33718393934238,5.34365321211822,4.59873082454214,4.99529684688652
"strip.random","Strip random effects","mg.meq","Mg (meq/100 g)",4.67777777777778,"R","Reference",6.09177986084826,5.47716105592257,6.77729115071867,5.86587767338312,6.36434312553267
"strip.plot.random","Strip and plot random effects","mg.meq","Mg (meq/100 g)",4.67777777777778,"A","Balled-and-burlapped",4.27549029778813,3.91246247687941,4.67270710434977,4.15088818561594,4.44571025839251
"strip.plot.random","Strip and plot random effects","mg.meq","Mg (meq/100 g)",4.67777777777778,"B","Bareroot",5.08096022129596,4.50882803750738,5.74399589554337,4.84714965419522,5.32353280759643
"strip.plot.random","Strip and plot random effects","mg.meq","Mg (meq/100 g)",4.67777777777778,"C","Seedling",4.92685856986746,4.35694840034468,5.55373414181578,4.7028812341657,5.17309356504093
"strip.plot.random","Strip and plot random effects","mg.meq","Mg (meq/100 g)",4.67777777777778,"D","Acorn",5.00080587735521,4.41824639410691,5.65742041195297,4.76478286698003,5.24283272019493
"strip.plot.random","Strip and plot random effects","mg.meq","Mg (meq/100 g)",4.67777777777778,"E","Seedbank",4.81021185563633,4.25976843139895,5.4441068930921,4.57249949061349,5.03077569441714
"strip.plot.random","Strip and plot random effects","mg.meq","Mg (meq/100 g)",4.67777777777778,"R","Reference",6.09698819930109,5.35652543245848,6.8922063924061,5.80604707229035,6.38443097630238
"simple","Fixed effects only","tn.percent","TN (%)",0.292333333333333,"A","Balled-and-burlapped",0.279832083429324,0.268477498172224,0.292336314005842,0.275239288528,0.284974847862243
"simple","Fixed effects only","tn.percent","TN (%)",0.292333333333333,"B","Bareroot",0.312407573024129,0.295351743369984,0.331751950844305,0.305311670470842,0.320145045146578
"simple","Fixed effects only","tn.percent","TN (%)",0.292333333333333,"C","Seedling",0.290138754663405,0.273018992918362,0.308136281847898,0.28313440488748,0.297430843037857
"simple","Fixed effects only","tn.percent","TN (%)",0.292333333333333,"D","Acorn",0.301985702928099,0.284439955376344,0.320102486072715,0.295498645806684,0.310033237911269
"simple","Fixed effects only","tn.percent","TN (%)",0.292333333333333,"E","Seedbank",0.295016475681304,0.278033246391492,0.313474656428805,0.287989423732889,0.302401520117261
"simple","Fixed effects only","tn.percent","TN (%)",0.292333333333333,"R","Reference",0.338881414217864,0.32072408878302,0.358857486061194,0.330804744575471,0.346282484037562
"strip.random","Strip random effects","tn.percent","TN (%)",0.292333333333333,"A","Balled-and-burlapped",0.278987719358347,0.246222129367026,0.314288646934468,0.266477784637748,0.291915687939154
"strip.random","Strip random effects","tn.percent","TN (%)",0.292333333333333,"B","Bareroot",0.31286634655294,0.267729776530752,0.367501996030279,0.29496904440052,0.332012783703379
"strip.random","Strip random effects","tn.percent","TN (%)",0.292333333333333,"C","Seedling",0.290262446916869,0.248521349119437,0.342106366622658,0.273514771957949,0.308269657419664
"strip.random","Strip random effects","tn.percent","TN (%)",0.292333333333333,"D","Acorn",0.301918433883243,0.254403160217731,0.358283308225266,0.28304009586749,0.321784565700824
"strip.random","Strip random effects","tn.percent","TN (%)",0.292333333333333,"E","Seedbank",0.294742712292039,0.250712477768485,0.344877276396682,0.277633419873772,0.312926596282394
"strip.random","Strip random effects","tn.percent","TN (%)",0.292333333333333,"R","Reference",0.339220729122931,0.275749829496026,0.416777688270328,0.315362074603103,0.367556624653119
"strip.plot.random","Strip and plot random effects","tn.percent","TN (%)",0.292333333333333,"A","Balled-and-burlapped",0.279676104433881,0.249166578298298,0.315460568622831,0.267555482598472,0.292492735323466
"strip.plot.random","Strip and plot random effects","tn.percent","TN (%)",0.292333333333333,"B","Bareroot",0.312549652956157,0.266901559130007,0.366282090564146,0.294148852099067,0.332416762136172
"strip.plot.random","Strip and plot random effects","tn.percent","TN (%)",0.292333333333333,"C","Seedling",0.289423891931099,0.247037895087153,0.341067260210271,0.272536194183952,0.308208543443022
"strip.plot.random","Strip and plot random effects","tn.percent","TN (%)",0.292333333333333,"D","Acorn",0.301067756569457,0.255343906325974,0.355854580762949,0.282007990187638,0.319876800319864
"strip.plot.random","Strip and plot random effects","tn.percent","TN (%)",0.292333333333333,"E","Seedbank",0.29375653975672,0.249998593771293,0.343972872892533,0.275961349376377,0.3116098009311
"strip.plot.random","Strip and plot random effects","tn.percent","TN (%)",0.292333333333333,"R","Reference",0.33911055882336,0.283219847786033,0.406017587987041,0.315795579037245,0.361005262259788
"simple","Fixed effects only","tc.percent","TC (%)",4.20111111111111,"A","Balled-and-burlapped",4.01433576048971,3.89849420939406,4.13266929822977,3.96840422976542,4.06433027208611
"simple","Fixed effects only","tc.percent","TC (%)",4.20111111111111,"B","Bareroot",4.3447775515537,4.17138978416687,4.52251495122163,4.27966483439512,4.42236652789685
"simple","Fixed effects only","tc.percent","TC (%)",4.20111111111111,"C","Seedling",4.39859303629815,4.22659976465367,4.58173268328714,4.32315447771249,4.46742101814687
"simple","Fixed effects only","tc.percent","TC (%)",4.20111111111111,"D","Acorn",4.33512005848425,4.15991027919392,4.51103476483891,4.26861629009106,4.41241318645746
"simple","Fixed effects only","tc.percent","TC (%)",4.20111111111111,"E","Seedbank",4.44472005450393,4.2719171355952,4.62867453547523,4.37725398983957,4.52215226059002
"simple","Fixed effects only","tc.percent","TC (%)",4.20111111111111,"R","Reference",4.64457638643979,4.46754246707435,4.83437871430347,4.57468001969435,4.72416679242113
"strip.random","Strip random effects","tc.percent","TC (%)",4.20111111111111,"A","Balled-and-burlapped",4.00157491751431,3.75322199941673,4.2474378615426,3.91320917925269,4.09898224241678
"strip.random","Strip random effects","tc.percent","TC (%)",4.20111111111111,"B","Bareroot",4.35541248952192,4.01307913795775,4.71425405471248,4.23110442980104,4.49323847769037
"strip.random","Strip random effects","tc.percent","TC (%)",4.20111111111111,"C","Seedling",4.41036257337361,4.06865217364706,4.77641156258762,4.27330408883929,4.53906319016622
"strip.random","Strip random effects","tc.percent","TC (%)",4.20111111111111,"D","Acorn",4.34094369993069,3.97537576219442,4.73421166891288,4.20239422840451,4.48316505555227
"strip.random","Strip random effects","tc.percent","TC (%)",4.20111111111111,"E","Seedbank",4.4546656846365,4.11626537866412,4.8300203331356,4.33349811577073,4.60138577442761
"strip.random","Strip random effects","tc.percent","TC (%)",4.20111111111111,"R","Reference",4.65756295589923,4.19966708415669,5.15245496217917,4.49687894308083,4.84557031274047
"strip.plot.random","Strip and plot random effects","tc.percent","TC (%)",4.20111111111111,"A","Balled-and-burlapped",4.0070210860865,3.76711942918724,4.26516209871103,3.91842231630707,4.10334703599127
"strip.plot.random","Strip and plot random effects","tc.percent","TC (%)",4.20111111111111,"B","Bareroot",4.34843054497147,3.99437627838321,4.71337633146119,4.21892008517564,4.49234478751596
"strip.plot.random","Strip and plot random effects","tc.percent","TC (%)",4.20111111111111,"C","Seedling",4.40292449937532,4.03409177645813,4.77950360874186,4.2564207327429,4.53130218682443
"strip.plot.random","Strip and plot random effects","tc.percent","TC (%)",4.20111111111111,"D","Acorn",4.34130391948157,3.97878563642213,4.75674302847163,4.20301497602712,4.48858969191971
"strip.plot.random","Strip and plot random effects","tc.percent","TC (%)",4.20111111111111,"E","Seedbank",4.45090918252376,4.09364802439936,4.82880505954871,4.30736954297234,4.58732293976237
"strip.plot.random","Strip and plot random effects","tc.percent","TC (%)",4.20111111111111,"R","Reference",4.64436779056477,4.21542266664722,5.11520068722279,4.47604049058963,4.80152619740087
"simple","Fixed effects only","toc.percent","SOC (%)",3.24533333333333,"A","Balled-and-burlapped",2.92177642216527,2.79084257522585,3.05364390218626,2.87346961390782,2.98007439945741
"simple","Fixed effects only","toc.percent","SOC (%)",3.24533333333333,"B","Bareroot",3.454209729777,3.2478928127711,3.67513630246169,3.36774667855302,3.54128071831519
"simple","Fixed effects only","toc.percent","SOC (%)",3.24533333333333,"C","Seedling",3.53333059970381,3.32540289075179,3.75187083213963,3.4471483158223,3.62183462944767
"simple","Fixed effects only","toc.percent","SOC (%)",3.24533333333333,"D","Acorn",3.54894373436538,3.34101111218558,3.77172486065354,3.46142124490927,3.63578068855334
"simple","Fixed effects only","toc.percent","SOC (%)",3.24533333333333,"E","Seedbank",3.79554416494845,3.58152611143057,4.03297032142186,3.70458722800822,3.88745531216462
"simple","Fixed effects only","toc.percent","SOC (%)",3.24533333333333,"R","Reference",4.03069534140441,3.81100804811246,4.27639968436252,3.9312075066948,4.11977813636962
"strip.random","Strip random effects","toc.percent","SOC (%)",3.24533333333333,"A","Balled-and-burlapped",2.92100894514083,2.73830627299372,3.10765035896279,2.85581397960897,2.99842219354183
"strip.random","Strip random effects","toc.percent","SOC (%)",3.24533333333333,"B","Bareroot",3.45239789321356,3.17112679838764,3.7555033066929,3.34571944985716,3.57137494231508
"strip.random","Strip random effects","toc.percent","SOC (%)",3.24533333333333,"C","Seedling",3.53205604788198,3.24121313142984,3.82919903844164,3.42196310015758,3.64992493331557
"strip.random","Strip random effects","toc.percent","SOC (%)",3.24533333333333,"D","Acorn",3.5590490906664,3.25678928584038,3.8785235755161,3.4332770065664,3.67279255940349
"strip.random","Strip random effects","toc.percent","SOC (%)",3.24533333333333,"E","Seedbank",3.79535907637652,3.49613770704604,4.12514068578081,3.67476724083202,3.9187242971063
"strip.random","Strip random effects","toc.percent","SOC (%)",3.24533333333333,"R","Reference",4.03108772205108,3.67314148586555,4.45089276069408,3.88931874562032,4.17327905011661
"strip.plot.random","Strip and plot random effects","toc.percent","SOC (%)",3.24533333333333,"A","Balled-and-burlapped",2.92349444400423,2.69690828811309,3.17216040394314,2.82807950091314,3.01212159989506
"strip.plot.random","Strip and plot random effects","toc.percent","SOC (%)",3.24533333333333,"B","Bareroot",3.45106143739185,3.09195864272894,3.85848880428187,3.30442950700311,3.59714293722868
"strip.plot.random","Strip and plot random effects","toc.percent","SOC (%)",3.24533333333333,"C","Seedling",3.52565529251314,3.14090024632898,3.95115057433414,3.37887658526358,3.68352816529154
"strip.plot.random","Strip and plot random effects","toc.percent","SOC (%)",3.24533333333333,"D","Acorn",3.54722537444593,3.15380521427009,3.97657741106967,3.39516952236346,3.70976823744292
"strip.plot.random","Strip and plot random effects","toc.percent","SOC (%)",3.24533333333333,"E","Seedbank",3.79053310784803,3.39927889843081,4.23607904289912,3.64215901090663,3.96925984066813
"strip.plot.random","Strip and plot random effects","toc.percent","SOC (%)",3.24533333333333,"R","Reference",4.02031206948564,3.56799762227607,4.5551288226312,3.84778350755032,4.21512817536048
"simple","Fixed effects only","poc.percent","POC (%)",0.649111111111111,"A","Balled-and-burlapped",0.561143590602633,0.490265596268813,0.644343418991575,0.53519017163976,0.597517115964479
"simple","Fixed effects only","poc.percent","POC (%)",0.649111111111111,"B","Bareroot",0.708457730609974,0.58548905291709,0.850478235895065,0.656643181553983,0.763539563315052
"simple","Fixed effects only","poc.percent","POC (%)",0.649111111111111,"C","Seedling",0.664041224336748,0.550096230776799,0.806836806556072,0.61363430498393,0.716941846637335
"simple","Fixed effects only","poc.percent","POC (%)",0.649111111111111,"D","Acorn",0.76139409190999,0.635443093570357,0.913678515055823,0.708120597941542,0.820617095026919
"simple","Fixed effects only","poc.percent","POC (%)",0.649111111111111,"E","Seedbank",0.775221760446169,0.649257626269663,0.93004402617519,0.720381783462347,0.833666952919112
"simple","Fixed effects only","poc.percent","POC (%)",0.649111111111111,"R","Reference",0.910424392138573,0.772017847115807,1.0820457328797,0.844929927145724,0.969785466532963
"strip.random","Strip random effects","poc.percent","POC (%)",0.649111111111111,"A","Balled-and-burlapped",0.56308390156308,0.463346398995847,0.67831422630167,0.526916925809106,0.609144752970787
"strip.random","Strip random effects","poc.percent","POC (%)",0.649111111111111,"B","Bareroot",0.702482035224643,0.547986044379172,0.90633743068847,0.636879686799869,0.773249737591556
"strip.random","Strip random effects","poc.percent","POC (%)",0.649111111111111,"C","Seedling",0.657691385600244,0.513300234393808,0.860792152346029,0.599312184077822,0.732545728160061
"strip.random","Strip random effects","poc.percent","POC (%)",0.649111111111111,"D","Acorn",0.737838670314324,0.566270864342619,0.963997891341865,0.672612690626305,0.823004821110509
"strip.random","Strip random effects","poc.percent","POC (%)",0.649111111111111,"E","Seedbank",0.768232062837437,0.600582343405439,0.991289725741407,0.705751999585621,0.853711489096879
"strip.random","Strip random effects","poc.percent","POC (%)",0.649111111111111,"R","Reference",0.902239773626411,0.677752234400975,1.21621719527653,0.811347634229535,0.999081588186169
"strip.plot.random","Strip and plot random effects","poc.percent","POC (%)",0.649111111111111,"A","Balled-and-burlapped",0.562170390118915,0.459729554652933,0.682148340752581,0.52040449519826,0.605376045396362
"strip.plot.random","Strip and plot random effects","poc.percent","POC (%)",0.649111111111111,"B","Bareroot",0.701659768062267,0.537681459707393,0.916238781684651,0.640953289554254,0.7880430004341
"strip.plot.random","Strip and plot random effects","poc.percent","POC (%)",0.649111111111111,"C","Seedling",0.658623992532246,0.506697520633838,0.868512899859282,0.595106210824435,0.733260706539114
"strip.plot.random","Strip and plot random effects","poc.percent","POC (%)",0.649111111111111,"D","Acorn",0.740743043091888,0.562072899083841,0.977533737668353,0.676593085700477,0.835480988631377
"strip.plot.random","Strip and plot random effects","poc.percent","POC (%)",0.649111111111111,"E","Seedbank",0.768375166529972,0.596072026672334,0.999919642250382,0.700940079004263,0.855267490806785
"strip.plot.random","Strip and plot random effects","poc.percent","POC (%)",0.649111111111111,"R","Reference",0.901745740583769,0.670587760136588,1.1971641903644,0.81396537830097,1.01058957835964
"simple","Fixed effects only","g475mm",">= 4.75 mm",7.48076142034717,"A","Balled-and-burlapped",6.52139031617921,5.37198751896881,8.04240360545025,6.12558639698827,7.19922845620641
"simple","Fixed effects only","g475mm",">= 4.75 mm",7.48076142034717,"B","Bareroot",7.48888798233376,5.56481104593018,9.93802768117364,6.67457521386389,8.43908943058191
"simple","Fixed effects only","g475mm",">= 4.75 mm",7.48076142034717,"C","Seedling",7.12747045221864,5.28175294745053,9.62157839919654,6.34964499133631,8.08833933770241
"simple","Fixed effects only","g475mm",">= 4.75 mm",7.48076142034717,"D","Acorn",10.2864413979243,8.00894044022256,13.3257474806765,9.16360663744157,11.2608024344258
"simple","Fixed effects only","g475mm",">= 4.75 mm",7.48076142034717,"E","Seedbank",12.3526728262143,9.73723706136945,15.6776696656106,11.1230548821276,13.4908959022292
"simple","Fixed effects only","g475mm",">= 4.75 mm",7.48076142034717,"R","Reference",5.76981639909916,4.12713278391518,8.10248856614161,5.07191687913985,6.63286631161443
"strip.random","Strip random effects","g475mm",">= 4.75 mm",7.48076142034717,"A","Balled-and-burlapped",6.5255374001325,5.19416149957194,8.2339883125228,6.02895204441597,7.24340449419436
"strip.random","Strip random effects","g475mm",">= 4.75 mm",7.48076142034717,"B","Bareroot",7.45499390194595,5.40315149630567,10.3629019582404,6.58436437287696,8.53250163173731
"strip.random","Strip random effects","g475mm",">= 4.75 mm",7.48076142034717,"C","Seedling",7.0858241479658,5.10647761237906,9.93579596535545,6.27142335082403,8.16689051327961
"strip.random","Strip random effects","g475mm",">= 4.75 mm",7.48076142034717,"D","Acorn",10.2636445424145,7.62187831151154,13.8173642025047,9.08437137777113,11.4894648299364
"strip.random","Strip random effects","g475mm",">= 4.75 mm",7.48076142034717,"E","Seedbank",12.2548431085605,9.34877330786207,16.2735551398568,10.9375074255305,13.622813520047
"strip.random","Strip random effects","g475mm",">= 4.75 mm",7.48076142034717,"R","Reference",5.77960738161315,3.92868541656816,8.53008727208094,5.03618936564881,6.82444105024633
"strip.plot.random","Strip and plot random effects","g475mm",">= 4.75 mm",7.48076142034717,"A","Balled-and-burlapped",6.48351753718488,5.04670568563154,8.24610460421047,5.9597276907045,7.25019007440327
"strip.plot.random","Strip and plot random effects","g475mm",">= 4.75 mm",7.48076142034717,"B","Bareroot",7.48748228505062,5.25467284913085,10.5676831317143,6.52756185211354,8.60405090861099
"strip.plot.random","Strip and plot random effects","g475mm",">= 4.75 mm",7.48076142034717,"C","Seedling",7.09861914202866,4.98303834963151,10.0911397183267,6.19623409439688,8.19849077469929
"strip.plot.random","Strip and plot random effects","g475mm",">= 4.75 mm",7.48076142034717,"D","Acorn",10.2859769940983,7.47693157786364,14.3723904207922,9.1223985102635,11.7569955136764
"strip.plot.random","Strip and plot random effects","g475mm",">= 4.75 mm",7.48076142034717,"E","Seedbank",12.291039130415,9.09668614958528,16.7315068648652,10.7778902386227,13.7060639001348
"strip.plot.random","Strip and plot random effects","g475mm",">= 4.75 mm",7.48076142034717,"R","Reference",5.78558317916203,3.84903070669574,8.73826133185734,4.99046650797074,6.8804811921569
"simple","Fixed effects only","g2mm","2-4.75 mm",25.267649979848,"A","Balled-and-burlapped",23.4403627546986,21.4377596773842,25.6598886563976,22.7159765498761,24.4366043301094
"simple","Fixed effects only","g2mm","2-4.75 mm",25.267649979848,"B","Bareroot",26.0215001026292,22.973223095105,29.5667969206266,24.8102808792032,27.4727013920947
"simple","Fixed effects only","g2mm","2-4.75 mm",25.267649979848,"C","Seedling",28.3436666577764,25.0270763674037,31.8834065464549,26.9648050657333,29.7497150423221
"simple","Fixed effects only","g2mm","2-4.75 mm",25.267649979848,"D","Acorn",28.0126736919146,24.7274828814654,31.5570567563622,26.6456017505853,29.4312072934748
"simple","Fixed effects only","g2mm","2-4.75 mm",25.267649979848,"E","Seedbank",28.1886277733995,24.9647388538431,31.808403377489,26.8252018543786,29.6098469418511
"simple","Fixed effects only","g2mm","2-4.75 mm",25.267649979848,"R","Reference",26.9459338070998,23.8159461252818,30.4999917141574,25.6260788390518,28.3372291446329
"strip.random","Strip random effects","g2mm","2-4.75 mm",25.267649979848,"A","Balled-and-burlapped",23.7277736628571,20.3677514362569,27.7433838556413,22.4197847029944,25.202629049116
"strip.random","Strip random effects","g2mm","2-4.75 mm",25.267649979848,"B","Bareroot",25.609562820262,20.8113721792013,31.4333743584776,23.8564486909152,27.8768341168378
"strip.random","Strip random effects","g2mm","2-4.75 mm",25.267649979848,"C","Seedling",27.8894557481096,22.6773396988765,34.1654395635462,25.9079897515669,30.1929287909505
"strip.random","Strip random effects","g2mm","2-4.75 mm",25.267649979848,"D","Acorn",28.1841858658468,22.7168150704822,35.0133224863337,25.9668669771218,30.5158719392386
"strip.random","Strip random effects","g2mm","2-4.75 mm",25.267649979848,"E","Seedbank",27.7503346073308,22.671525739333,34.0300518603642,25.7272815580785,30.0206573774935
"strip.random","Strip random effects","g2mm","2-4.75 mm",25.267649979848,"R","Reference",26.5830628935873,20.7411369446838,34.4676597397761,24.2863491168294,29.1927713952192
"strip.plot.random","Strip and plot random effects","g2mm","2-4.75 mm",25.267649979848,"A","Balled-and-burlapped",23.5800028770982,19.9162231861964,27.943871197949,21.9391149422779,24.9994784427709
"strip.plot.random","Strip and plot random effects","g2mm","2-4.75 mm",25.267649979848,"B","Bareroot",25.7473878468673,20.5437430177336,32.6182876206362,23.6449916450762,28.2566777174697
"strip.plot.random","Strip and plot random effects","g2mm","2-4.75 mm",25.267649979848,"C","Seedling",28.0236198616519,22.4657028296079,35.5039692820634,25.7071414764854,30.5804471000821
"strip.plot.random","Strip and plot random effects","g2mm","2-4.75 mm",25.267649979848,"D","Acorn",28.020255056961,21.8972335118774,35.1973928680529,25.7336662033113,30.8187330383746
"strip.plot.random","Strip and plot random effects","g2mm","2-4.75 mm",25.267649979848,"E","Seedbank",27.8630615107397,22.1293717529928,34.8743892849733,25.7715615923987,30.6410061120976
"strip.plot.random","Strip and plot random effects","g2mm","2-4.75 mm",25.267649979848,"R","Reference",26.708198639054,20.3788691958733,34.3846238993861,24.3317025165829,29.519541122752
"simple","Fixed effects only","g250um","0.250-2 mm",48.0366398294004,"A","Balled-and-burlapped",51.5674226355855,49.4757700458924,53.766698585944,50.7680473187482,52.4990888621952
"simple","Fixed effects only","g250um","0.250-2 mm",48.0366398294004,"B","Bareroot",47.0545958362269,44.4086157377288,50.0508375778228,45.9251387669768,48.1879531176788
"simple","Fixed effects only","g250um","0.250-2 mm",48.0366398294004,"C","Seedling",46.5642615895246,43.8245977491095,49.4126499379578,45.5286231585148,47.810652653071
"simple","Fixed effects only","g250um","0.250-2 mm",48.0366398294004,"D","Acorn",41.609629031736,39.0670556207276,44.3437286688746,40.5719504346118,42.7092298618728
"simple","Fixed effects only","g250um","0.250-2 mm",48.0366398294004,"E","Seedbank",39.989241263494,37.463976697871,42.6522343648326,38.9333547530625,41.0296351415562
"simple","Fixed effects only","g250um","0.250-2 mm",48.0366398294004,"R","Reference",44.9523584901894,42.2827673029194,47.7510347884947,43.8577543131374,46.080279783761
"strip.random","Strip random effects","g250um","0.250-2 mm",48.0366398294004,"A","Balled-and-burlapped",51.4419580801846,48.8466455875932,54.1473831727284,50.5171116426049,52.5823875393303
"strip.random","Strip random effects","g250um","0.250-2 mm",48.0366398294004,"B","Bareroot",47.1424175240781,43.9434758768909,50.6337597327909,45.7803191762601,48.4068028016164
"strip.random","Strip random effects","g250um","0.250-2 mm",48.0366398294004,"C","Seedling",46.6525353580922,43.4791435804641,50.12940268127,45.3020389467949,47.9299443404873
"strip.random","Strip random effects","g250um","0.250-2 mm",48.0366398294004,"D","Acorn",41.6931245867949,38.5721949186702,44.939181972521,40.5184767498282,43.0483960762153
"strip.random","Strip random effects","g250um","0.250-2 mm",48.0366398294004,"E","Seedbank",40.079737033433,37.2595678633686,43.3106377362702,38.8811869812162,41.288089426718
"strip.random","Strip random effects","g250um","0.250-2 mm",48.0366398294004,"R","Reference",45.0435310402939,41.6687484601601,48.7863480230052,43.6475414080745,46.3594300696947
"strip.plot.random","Strip and plot random effects","g250um","0.250-2 mm",48.0366398294004,"A","Balled-and-burlapped",51.3583620194697,48.4294217631129,54.4465120446648,50.4214226357442,52.7181686388853
"strip.plot.random","Strip and plot random effects","g250um","0.250-2 mm",48.0366398294004,"B","Bareroot",47.1936995638942,43.5337216310321,51.0639165800794,45.7988588905184,48.7108476185827
"strip.plot.random","Strip and plot random effects","g250um","0.250-2 mm",48.0366398294004,"C","Seedling",46.7463403528498,43.0275069668909,50.5698364952848,45.2197293583946,48.1375336293986
"strip.plot.random","Strip and plot random effects","g250um","0.250-2 mm",48.0366398294004,"D","Acorn",41.7620507735074,38.2580136220152,45.4193536695754,40.3296344541492,43.1090787392216
"strip.plot.random","Strip and plot random effects","g250um","0.250-2 mm",48.0366398294004,"E","Seedbank",40.136482826548,36.767645458859,43.5841904649133,38.8214200317609,41.4879123346437
"strip.plot.random","Strip and plot random effects","g250um","0.250-2 mm",48.0366398294004,"R","Reference",45.1136023249977,41.3272924790511,49.2842913286785,43.5494492048487,46.5634634113875
"simple","Fixed effects only","g53um","0.053-0.250 mm",7.34589283279633,"A","Balled-and-burlapped",8.48487291356945,7.45216452848631,9.6481862327764,8.06387489670388,8.94818126108342
"simple","Fixed effects only","g53um","0.053-0.250 mm",7.34589283279633,"B","Bareroot",6.7638285119665,5.57334915993496,8.17278708711373,6.25799804779427,7.31343238247456
"simple","Fixed effects only","g53um","0.053-0.250 mm",7.34589283279633,"C","Seedling",6.54162146945409,5.36268944889875,7.92013414647758,6.01762525819405,7.04869355000091
"simple","Fixed effects only","g53um","0.053-0.250 mm",7.34589283279633,"D","Acorn",6.01732173417083,4.92188364557187,7.40883934509057,5.55994340587224,6.55918905519573
"simple","Fixed effects only","g53um","0.053-0.250 mm",7.34589283279633,"E","Seedbank",5.17304050776691,4.12622171767015,6.47619646967126,4.7434653864837,5.69035243391192
"simple","Fixed effects only","g53um","0.053-0.250 mm",7.34589283279633,"R","Reference",5.8314751294686,4.72594558426875,7.1862631657664,5.35207363546337,6.34184408177495
"strip.random","Strip random effects","g53um","0.053-0.250 mm",7.34589283279633,"A","Balled-and-burlapped",8.44258007962876,7.03095337162935,10.1833121804836,7.95990970708307,9.14183223945544
"strip.random","Strip random effects","g53um","0.053-0.250 mm",7.34589283279633,"B","Bareroot",6.74562659328233,5.2283914077463,8.70666216892213,6.10201478153473,7.41746982931223
"strip.random","Strip random effects","g53um","0.053-0.250 mm",7.34589283279633,"C","Seedling",6.52576445583704,5.02320801935372,8.36052041270052,5.89492830342305,7.17973766360207
"strip.random","Strip random effects","g53um","0.053-0.250 mm",7.34589283279633,"D","Acorn",5.93877579351578,4.47838565804351,7.82086199187791,5.35592648060599,6.62174706064376
"strip.random","Strip random effects","g53um","0.053-0.250 mm",7.34589283279633,"E","Seedbank",5.17649066294145,3.91999469003914,6.87247014084902,4.66145105213082,5.81337512459139
"strip.random","Strip random effects","g53um","0.053-0.250 mm",7.34589283279633,"R","Reference",5.86546296157932,4.27656369022419,7.85919575101094,5.25349568147389,6.59185232613564
"strip.plot.random","Strip and plot random effects","g53um","0.053-0.250 mm",7.34589283279633,"A","Balled-and-burlapped",8.31455712628755,6.40141065742954,10.5789395349863,7.62770944783293,9.21681772903489
"strip.plot.random","Strip and plot random effects","g53um","0.053-0.250 mm",7.34589283279633,"B","Bareroot",6.83293374395862,4.84392383746719,9.81581086052192,5.85414233590006,7.68361701232598
"strip.plot.random","Strip and plot random effects","g53um","0.053-0.250 mm",7.34589283279633,"C","Seedling",6.61164686602801,4.62281523413188,9.47422350663532,5.72581739334719,7.50685567565103
"strip.plot.random","Strip and plot random effects","g53um","0.053-0.250 mm",7.34589283279633,"D","Acorn",5.99565907469617,4.16841630685331,8.75500485824308,5.24420467616177,6.96329761173798
"strip.plot.random","Strip and plot random effects","g53um","0.053-0.250 mm",7.34589283279633,"E","Seedbank",5.22580997538906,3.61288009007654,7.51671744228031,4.55710372718208,6.04678386996142
"strip.plot.random","Strip and plot random effects","g53um","0.053-0.250 mm",7.34589283279633,"R","Reference",5.92902632592065,3.97827419219266,8.79183015678359,5.08161713872829,6.85120226169731
"simple","Fixed effects only","l53um","<0.053 mm",11.6494269544238,"A","Balled-and-burlapped",9.42960733461058,7.99623724728804,11.2118041204595,8.89772516211074,10.2004179976285
"simple","Fixed effects only","l53um","<0.053 mm",11.6494269544238,"B","Bareroot",12.5940656200304,9.96965138677721,15.9326809728044,11.5122047667676,13.8858772412232
"simple","Fixed effects only","l53um","<0.053 mm",11.6494269544238,"C","Seedling",11.2345106323021,8.7923918816193,14.4539878288147,10.154279201742,12.3991649403824
